gene	mean	True_mean	True_positive_frac	False_mean	False_positive_frac	log2FC	-log10 p-val	is_significant
ZNF408	0.041320696	0.034826577	0.05102040816326531	0.043009084	0.05570291777188329	0.30366662	0.17037743	0
F2	0.002703141	0.0032152121	0.01020408163265306	0.0025700405	0.002652519893899204	-0.3122396	0.0577028	0
CKAP5	0.27784285	0.28141326	0.3673469387755102	0.27691448	0.3129973474801061	-0.023241512	0.034668956	0
LRP4-AS1	0.002495115	-9.458745e-11	0.0	0.0031437122	0.005305039787798408	5.019575	0.76800233	0
LRP4	0.021375597	0.018228406	0.04081632653061224	0.022193642	0.029177718832891247	0.28255102	0.13351847	0
AC021573.1	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
C11orf49	0.14497085	0.1515805	0.20408163265306123	0.14325298	0.1856763925729443	-0.08146364	0.08647927	0
AC090589.2	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
ARFGAP2	0.24904032	0.26490718	0.3469387755102041	0.24491581	0.2864721485411141	-0.113156475	0.17805472	0
AC090589.3	0.0014168922	-9.458745e-11	0.0	0.0017852085	0.002652519893899204	4.2366533	0.49763688	0
PACSIN3	0.08316107	0.07405293	0.11224489795918367	0.085528895	0.11671087533156499	0.20759408	0.17740048	0
DDB2	0.1833928	0.16391738	0.20408163265306123	0.18845557	0.22811671087533156	0.20114112	0.2573358	0
AC018410.2	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
ACP2	0.15420187	0.16600424	0.21428571428571427	0.15113406	0.1856763925729443	-0.13530582	0.1579627	0
NR1H3	0.0232022	0.02189861	0.030612244897959183	0.023541078	0.03183023872679045	0.103883415	0.04060592	0
MADD	0.07371555	0.056844972	0.08163265306122448	0.07810114	0.10610079575596817	0.45762122	0.44193915	0
AC018410.1	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
MYBPC3	0.031940665	0.026411913	0.030612244897959183	0.03337784	0.03713527851458886	0.33656582	0.15374833	0
SPI1	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
AC090559.1	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
SLC39A13	0.18275374	0.23449187	0.29591836734693877	0.16930471	0.20954907161803712	-0.46967903	0.86094207	0
PSMC3	0.6669642	0.70643514	0.7040816326530612	0.6567048	0.6312997347480106	-0.10529666	0.36356112	0
RAPSN	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
CELF1	0.42559943	0.45995557	0.5714285714285714	0.41666725	0.4482758620689655	-0.14256622	0.3852094	0
AC090559.2	0.012948478	0.014301223	0.02040816326530612	0.0125968205	0.01856763925729443	-0.18172406	0.054997656	0
NDUFS3	0.45072588	0.461483	0.5510204081632653	0.4479288	0.4907161803713528	-0.042998683	0.094769865	0
PTPMT1	0.13002713	0.17610042	0.25510204081632654	0.11805081	0.14854111405835543	-0.5765878	0.9207147	0
KBTBD4	0.057397258	0.071620815	0.11224489795918367	0.053700175	0.07692307692307693	-0.41478103	0.34902203	0
KF459542.1	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
FAM180B	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
C1QTNF4	0.0017939631	-9.458745e-11	0.0	0.0022602982	0.002652519893899204	4.560899	0.49763796	0
MTCH2	0.43337834	0.47049654	0.5408163265306123	0.42372817	0.46949602122015915	-0.15101123	0.40812862	0
AGBL2	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
FNBP4	0.4624149	0.5087618	0.5816326530612245	0.45036626	0.46684350132625996	-0.17585495	0.4991223	0
NUP160	0.09424273	0.06892554	0.11224489795918367	0.100824036	0.13262599469496023	0.5480677	0.7072404	0
PTPRJ	0.02897156	0.039340284	0.061224489795918366	0.026276203	0.034482758620689655	-0.5804331	0.33210552	0
PTPRJ-AS1	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
OR4B1	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
OR4X2	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
OR4X1	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
OR4S1	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
OR4C3	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
OR4C5	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
OR4A47	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
TRIM51GP	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
TRIM49B	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
TRIM64C	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
FOLH1	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
OR4C13	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
OR4C12	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
AC109635.7	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
AC109635.6	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
LINC02750	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
OR4C46	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
OR4A5	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
TRIM48	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
OR4A16	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
OR4A15	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
OR4C15	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
OR4C16	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
OR4C11	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
OR4P4	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
OR4S2	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
OR4C6	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
AP006437.1	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
OR5D3P	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
OR5D13	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
OR5D14	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
OR5L1	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
OR5D18	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
OR5L2	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
OR5D16	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
TRIM51	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
OR5W2	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
OR5I1	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
OR10AG1	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
OR5F1	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
OR5AS1	0.001657349	-9.458745e-11	0.0	0.0020881717	0.002652519893899204	4.4516554	0.49764004	0
OR8I2	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
OR8H2	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
OR8H3	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
OR8J3	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
OR8K5	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
OR5J2	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
OR5T2	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
OR5T3	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
OR5T1	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
OR8H1	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
OR8K3	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
OR8K1	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
OR8J1	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
OR8U1	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
OR5R1	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
OR5M9	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
OR5M3	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
OR5M8	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
OR5M11	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
OR5M10	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
OR5M1	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
OR5AP2	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
OR5AR1	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
OR9G1	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
OR9G4	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
LINC02735	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
OR5AK2	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
LRRC55	0.051658053	0.07495383	0.09183673469387756	0.04560283	0.04509283819628647	-0.7156423	0.5306847	0
APLNR	0.06558199	0.069534905	0.07142857142857142	0.064554915	0.06896551724137931	-0.107050635	0.059137497	0
TNKS1BP1	0.19439554	0.20701249	0.2755102040816326	0.191116	0.2413793103448276	-0.11521127	0.155227	0
AP000781.1	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
SSRP1	0.4808569	0.55546254	0.6428571428571429	0.46146223	0.4880636604774536	-0.2674242	0.99280953	0
P2RX3	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
PRG3	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
PRG2	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
SLC43A3	0.06328094	0.086850144	0.12244897959183673	0.057154533	0.07161803713527852	-0.6027985	0.56615233	0
RTN4RL2	0.008160911	0.0032152121	0.01020408163265306	0.00944653	0.013262599469496022	1.5258752	0.5982205	0
AP002893.1	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
SLC43A1	0.010916925	0.007560173	0.01020408163265306	0.011789535	0.015915119363395226	0.63424337	0.1949551	0
TIMM10	0.18769148	0.24935253	0.32653061224489793	0.17166299	0.20424403183023873	-0.53834605	1.1204734	0
SMTNL1	0.0013386678	-9.458745e-11	0.0	0.0016866506	0.002652519893899204	4.159187	0.4976431	0
UBE2L6	0.22680299	0.16686746	0.22448979591836735	0.24238317	0.2864721485411141	0.53831756	1.2439903	0
SERPING1	0.25649872	0.22268237	0.29591836734693877	0.26528928	0.2864721485411141	0.25247487	0.4727204	0
AP000662.1	0.028586594	0.04852962	0.061224489795918366	0.023402369	0.03183023872679045	-1.0490294	0.6060285	0
YPEL4	0.012449227	0.008349196	0.01020408163265306	0.0135149965	0.01856763925729443	0.6883106	0.22065218	0
CLP1	0.06402168	0.050852828	0.08163265306122448	0.06744492	0.08753315649867374	0.4066851	0.34923795	0
ZDHHC5	0.17979066	0.19986437	0.25510204081632654	0.17457272	0.21750663129973474	-0.19508861	0.25728142	0
MED19	0.32893646	0.38622573	0.5	0.31404293	0.35543766578249336	-0.29839668	0.8204933	0
TMX2	0.20157349	0.16957015	0.25510204081632654	0.20989287	0.2572944297082228	0.3076076	0.5537056	0
SELENOH	1.2336986	1.3394575	0.9591836734693877	1.2062073	0.8779840848806366	-0.15115905	1.4973403	0
BTBD18	0.0014803073	-9.458745e-11	0.0	0.0018651081	0.002652519893899204	4.2965384	0.49763674	0
CTNND1	0.34390223	0.4543563	0.5510204081632653	0.31518885	0.363395225464191	-0.5274674	2.088261	0
OR9Q1	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
OR6Q1	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
AP004247.2	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
OR9I1	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
OR9Q2	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
OR1S2	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
OR1S1	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
OR10Q1	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
OR10W1	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
OR5B17	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
OR5B3	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
OR5B2	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
OR5B12	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
AP003557.2	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
AP003557.1	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
OR5B21	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
LPXN	0.0076898197	-9.458745e-11	0.0	0.009688772	0.013262599469496022	6.6130576	1.5178919	0
ZFP91	0.47963718	0.42130834	0.5306122448979592	0.49479875	0.5119363395225465	0.23191462	0.7688549	0
AP001350.1	0.0015305087	0.007418218	0.01020408163265306	1.7462298e-10	0.0	-6.2323165	0.49512455	0
CNTF	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
GLYAT	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
GLYATL2	0.0060211793	0.007534479	0.01020408163265306	0.005627801	0.005305039787798408	-0.41454822	0.0844848	0
GLYATL1	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
AP001652.1	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
AP001636.3	0.006600727	0.012572835	0.02040816326530612	0.005048303	0.005305039787798408	-1.2995706	0.33449423	0
GLYATL1B	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
FAM111B	0.041417196	0.07768276	0.09183673469387756	0.031990238	0.03713527851458886	-1.277316	0.990867	0
FAM111A-DT	0.017839879	0.007383453	0.01020408163265306	0.020557966	0.029177718832891247	1.4649222	0.7553115	0
FAM111A	0.12419565	0.10649331	0.14285714285714285	0.12879753	0.15119363395225463	0.2741078	0.2931305	0
DTX4	0.031099059	0.030699732	0.04081632653061224	0.031202877	0.03713527851458886	0.023377554	0.009843848	0
MPEG1	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
AP002358.1	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
OR5AN1	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
OR5A2	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
OR5A1	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
OR4D6	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
OR4D10	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
OR4D11	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
OR4D9	0.002938341	0.014241895	0.02040816326530612	1.7462298e-10	0.0	-7.164089	0.7984136	0
AP003778.1	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
LINC02739	0.0063327546	-9.458745e-11	0.0	0.007978935	0.010610079575596816	6.3360944	1.3016484	0
AP000442.1	0.0017029967	-9.458745e-11	0.0	0.002145685	0.002652519893899204	4.489085	0.49763837	0
OSBP	0.24071507	0.19407307	0.29591836734693877	0.25283962	0.3050397877984085	0.38144988	0.89048976	0
PATL1	0.108400576	0.0962603	0.1326530612244898	0.111556634	0.14854111405835543	0.21255814	0.2156926	0
AP000640.2	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
OR10V1	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
STX3	0.18905446	0.16009247	0.21428571428571427	0.19658312	0.22811671087533156	0.29606676	0.4373277	0
AP000640.1	0.0038633526	-9.458745e-11	0.0	0.0048676194	0.005305039787798408	5.634484	0.80221134	0
MRPL16	0.29843435	0.28642032	0.3979591836734694	0.30155697	0.35543766578249336	0.0742715	0.13771239	0
CBLIF	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
TCN1	0.0049610543	0.0058041983	0.01020408163265306	0.004741942	0.002652519893899204	-0.2861554	0.051874813	0
OOSP3	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
OOSP1	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
OOSP4A	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
OOSP4B	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
OOSP2	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
MS4A3	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
MS4A2	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
LINC02705	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
MS4A6A	0.0014325235	-9.458745e-11	0.0	0.0018049036	0.002652519893899204	4.2516475	0.49764284	0
MS4A4A	0.0013725391	-9.458745e-11	0.0	0.0017293263	0.002652519893899204	4.193242	0.4976399	0
MS4A4E	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
MS4A6E	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
MS4A7	0.033608507	0.009727068	0.01020408163265306	0.03981644	0.04509283819628647	2.0221503	1.5023477	0
MS4A14	0.0030932864	-9.458745e-11	0.0	0.003897377	0.005305039787798408	5.320983	0.7774168	0
MS4A5	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
MS4A1	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
MS4A12	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
MS4A13	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
MS4A8	0.0023852666	-9.458745e-11	0.0	0.0030053095	0.005305039787798408	4.9566665	0.7808215	0
MS4A18	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
MS4A15	0.0067655803	-9.458745e-11	0.0	0.008524273	0.013262599469496022	6.430332	1.4804189	0
MS4A10	0.0014705125	-9.458745e-11	0.0	0.0018527678	0.002652519893899204	4.28745	0.49764067	0
AP000777.1	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
AP000777.2	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
AP000777.3	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
CCDC86	0.062108975	0.0526361	0.07142857142857142	0.064571545	0.09549071618037135	0.29434013	0.21925545	0
PTGDR2	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
ZP1	0.0024462792	-9.458745e-11	0.0	0.0030821823	0.005305039787798408	4.9919457	0.7966283	0
PRPF19	0.17755164	0.11675845	0.17346938775510204	0.19335471	0.2493368700265252	0.7272338	1.7312102	0
AP003721.4	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
AP003721.3	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
TMEM109	0.28107727	0.22474974	0.30612244897959184	0.2957191	0.32625994694960214	0.39575377	0.9548429	0
AP003721.1	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
TMEM132A	0.2473267	0.23227158	0.3163265306122449	0.2512403	0.29442970822281167	0.11320833	0.18065234	0
SLC15A3	0.0017329253	-9.458745e-11	0.0	0.0021833938	0.002652519893899204	4.513109	0.49763995	0
CD6	0.0013714362	0.0066472036	0.01020408163265306	1.7462298e-10	0.0	-6.0762153	0.4951236	0
AP003721.2	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
CD5	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
VPS37C	0.043288887	0.06772667	0.11224489795918367	0.036936574	0.04774535809018567	-0.8729021	0.76942563	0
PGA3	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
PGA4	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
PGA5	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
VWCE	0.0076939343	0.0044909474	0.01020408163265306	0.008526541	0.010610079575596816	0.9099904	0.28844258	0
DDB1	0.37222043	0.48787212	0.5306122448979592	0.34215525	0.3793103448275862	-0.51172614	1.7438649	0
TKFC	0.043808337	0.045090605	0.061224489795918366	0.043475103	0.05570291777188329	-0.05251876	0.027606443	0
CYB561A3	0.10423771	0.12637816	0.17346938775510204	0.098482616	0.1246684350132626	-0.35948318	0.39233655	0
TMEM138	0.10950898	0.13098939	0.19387755102040816	0.103925414	0.13793103448275862	-0.33361483	0.3918994	0
TMEM216	0.043906022	0.049143594	0.07142857142857142	0.04254478	0.058355437665782495	-0.20756693	0.123703144	0
CPSF7	0.1282603	0.15182771	0.23469387755102042	0.12213431	0.15915119363395225	-0.31373566	0.42861336	0
SDHAF2	0.2764314	0.25481135	0.35714285714285715	0.28205135	0.33421750663129973	0.14647375	0.27103245	0
PPP1R32	0.0037571702	0.009938037	0.02040816326530612	0.002150467	0.002652519893899204	-2.1571808	0.52568823	0
AP003108.1	0.0018873248	-9.458745e-11	0.0	0.0023779287	0.002652519893899204	4.6310644	0.4976365	0
LRRC10B	0.003973533	-9.458745e-11	0.0	0.005006441	0.005305039787798408	5.6742477	0.7913203	0
SYT7	0.0035859842	0.004991726	0.01020408163265306	0.0032205612	0.005305039787798408	-0.6167276	0.12517872	0
AP003559.1	0.0009328925	-9.458745e-11	0.0	0.0011753952	0.002652519893899204	3.672874	0.4976316	0
AP002754.1	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
AP002754.2	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
DAGLA	0.009649581	-9.458745e-11	0.0	0.012157961	0.015915119363395226	6.937577	1.7552547	0
MYRF-AS1	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
MYRF	0.049416076	0.09272596	0.12244897959183673	0.038158175	0.04774535809018567	-1.2787603	1.2732381	0
TMEM258	1.0928146	1.0949916	0.8775510204081632	1.0922481	0.843501326259947	-0.0036188364	0.014967318	0
FEN1	0.065150544	0.10145232	0.1326530612244898	0.055714376	0.07692307692307693	-0.8635145	0.87832963	0
FADS2	0.43619937	0.51370925	0.5612244897959183	0.41604948	0.4244031830238727	-0.30413115	0.98953676	0
FADS1	0.6838939	0.87387073	0.7448979591836735	0.63451093	0.5994694960212201	-0.4617125	3.0736134	0
