gene	mean	VO_mean	VO_positive_frac	ReAgg-CM_mean	ReAgg-CM_positive_frac	log2FC	-log10 p-val	is_significant
NUDT4	0.53220505	0.5390222	0.5019723865877712	0.23163944	0.2608695652173913	-1.2181088	7.397752	1
UBE2N	0.6812358	0.68809205	0.6249178172255095	0.37903196	0.34782608695652173	-0.8601113	4.6775055	0
MRPL42	0.3655161	0.36861834	0.3859303090072321	0.22873372	0.2898550724637681	-0.6882194	2.5509984	0
SOCS2-AS1	0.0077752555	0.007951636	0.010190664036817882	-5.820766e-11	0.0	-6.3312106	6.7620783	1
SOCS2	0.0686373	0.06843626	0.08284023668639054	0.077494696	0.10144927536231885	0.17909056	0.11481735	0
CRADD	0.05552296	0.056075506	0.06903353057199212	0.031156288	0.043478260869565216	-0.84579486	0.70885736	0
AC012085.2	0.00031418295	0.00032130902	0.0003287310979618672	-5.820766e-11	0.0	-2.0748796	0.4984138	0
AC012464.2	0.0022682198	0.0023196654	0.0029585798816568047	-5.820766e-11	0.0	-4.5967364	2.3476005	0
AC012464.1	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
AC012464.3	0.0011487169	0.001174775	0.0013149243918474688	-5.820766e-11	0.0	-3.6721716	1.1685674	0
PLXNC1	0.003797691	0.003883829	0.005588428665351742	-5.820766e-11	0.0	-5.316085	4.0602117	0
AC123567.2	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
AC073655.3	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
AC073655.1	0.0001995544	0.00020408042	0.0003287310979618672	-5.820766e-11	0.0	-1.6044538	0.49847552	0
AC073655.2	0.00064064114	0.0006551748	0.0006574621959237344	-5.820766e-11	0.0	-2.9168115	0.7777291	0
CEP83	0.06570153	0.06644803	0.08152531229454306	0.0327843	0.043478260869565216	-1.016997	1.082794	0
CEP83-DT	0.00057713466	0.00059022784	0.0009861932938856016	-5.820766e-11	0.0	-2.7870736	0.9945989	0
AC023161.1	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
TMCC3	0.039482027	0.03961801	0.048323471400394474	0.03348763	0.057971014492753624	-0.24186343	0.13590264	0
NDUFA12	1.0489393	1.057965	0.8004602235371466	0.65107155	0.5797101449275363	-0.7003188	5.9316406	1
NR2C1	0.10240691	0.10330178	0.12294543063773833	0.0629627	0.10144927536231885	-0.7134021	0.9536817	0
FGD6	0.19926573	0.19858308	0.22452333990795528	0.22934304	0.2608695652173913	0.20766705	0.2711277	0
VEZT	0.5274559	0.5326134	0.5203813280736358	0.3000624	0.3188405797101449	-0.82761645	3.7958674	0
AC084879.2	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
METAP2	0.7170875	0.71871465	0.6443129520052597	0.64538765	0.6086956521739131	-0.15523036	0.5230368	0
USP44	0.00026660753	-1.1568773e-09	0.0	0.012020586	0.014492753623188406	6.9213324	0.4936903	0
NTN4	0.001501016	0.0015350597	0.0023011176857330702	-5.820766e-11	0.0	-4.0312724	1.9577291	0
AC090001.1	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
LINC02410	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
SNRPF	0.6947272	0.700762	0.6278763971071664	0.4287199	0.463768115942029	-0.7087586	4.3917603	0
CCDC38	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
AMDHD1	0.00085487944	0.0008742725	0.0009861932938856016	-5.820766e-11	0.0	-3.284326	1.053978	0
HAL	0.002145055	0.0021937068	0.0029585798816568047	-5.820766e-11	0.0	-4.51961	2.4586837	0
AC007298.2	0.00018575418	0.00018996713	0.0003287310979618672	-5.820766e-11	0.0	-1.5358903	0.49842975	0
LTA4H	0.25111595	0.25025287	0.28336620644312954	0.28914958	0.30434782608695654	0.2083518	0.3110773	0
AC007298.1	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
LINC02452	0.004755409	0.00486327	0.005917159763313609	-5.820766e-11	0.0	-5.6332197	4.069464	0
ELK3	0.59944797	0.59388375	0.5470085470085471	0.8447499	0.6666666666666666	0.50827163	2.5768163	0
AC008149.1	0.0024551486	0.0025108343	0.0026298487836949377	-5.820766e-11	0.0	-4.70644	2.2639797	0
AC008149.2	0.043973938	0.04339258	0.05128205128205128	0.06959817	0.07246376811594203	0.6803515	0.39736813	0
CDK17	0.48263517	0.48841745	0.47567389875082183	0.22769366	0.2753623188405797	-1.1006825	5.831004	1
AC007513.1	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
CFAP54	0.020889875	0.021363726	0.027284681130834976	-5.820766e-11	0.0	-7.7457576	17.98385	1
NEDD1	0.14899443	0.14954618	0.1722550953320184	0.124677554	0.15942028985507245	-0.262197	0.30660963	0
AC007656.2	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
AC007656.1	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
AC007656.4	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
LINC02409	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
RMST	0.00060300203	0.00061668194	0.0009861932938856016	-5.820766e-11	0.0	-2.8413339	0.9471375	0
AC016152.1	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
AC008055.2	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
LINC02453	0.0013345479	0.0013648156	0.0023011176857330702	-5.820766e-11	0.0	-3.872648	1.9017901	0
TMPO-AS1	0.0076675704	0.007676874	0.01051939513477975	0.007258222	0.014492753623188406	-0.07983317	0.019992786	0
TMPO	0.22590232	0.22605929	0.2445759368836292	0.21896437	0.2753623188405797	-0.045984425	0.05745852	0
SLC25A3	1.8724099	1.8727393	0.9638395792241946	1.8579178	0.9710144927536232	-0.01146283	0.086174786	0
IKBIP	0.7289321	0.72353286	0.6377383300460223	0.9669735	0.782608695652174	0.41836762	2.5500646	0
APAF1	0.19006126	0.18945286	0.22057856673241288	0.21686748	0.2608695652173913	0.19487855	0.2489739	0
ANKS1B	0.0010083828	0.0010312577	0.0013149243918474688	-5.820766e-11	0.0	-3.4998565	1.2039146	0
AC069437.1	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
AC117377.1	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
FAM71C	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
AC078916.1	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
UHRF1BP1L	0.07510258	0.07660523	0.09401709401709402	0.0088490965	0.028985507246376812	-3.0995111	14.037795	1
AC010203.2	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
ACTR6	0.17078309	0.16929346	0.1985535831689678	0.23644072	0.2898550724637681	0.48171037	0.7522158	0
DEPDC4	0.013746267	0.013799573	0.01873767258382643	0.011396978	0.014492753623188406	-0.2737859	0.07788444	0
SCYL2	0.23277602	0.23468724	0.2679158448389218	0.14849609	0.15942028985507245	-0.6599578	1.2131045	0
SLC17A8	0.00024443408	-1.1568773e-09	0.0	0.011020843	0.014492753623188406	6.797139	0.49369046	0
NR1H4	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
GAS2L3	0.251033	0.25484812	0.26397107166337935	0.082816765	0.11594202898550725	-1.6204679	6.314836	1
ANO4	0.004250874	0.004347291	0.005917159763313609	-5.820766e-11	0.0	-5.474856	4.085113	0
AC138360.1	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
AC063947.1	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
SLC5A8	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
UTP20	0.097426794	0.09805492	0.11867192636423406	0.0697414	0.08695652173913043	-0.4909782	0.48269343	0
ARL1	0.4884436	0.49250618	0.4990138067061144	0.30932188	0.37681159420289856	-0.6708595	3.1791787	0
AC063948.1	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
SPIC	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
MYBPC1	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
AC117505.1	0.00018407666	0.00018825158	0.0003287310979618672	-5.820766e-11	0.0	-1.5273293	0.49840936	0
AC010205.1	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
CHPT1	0.15145347	0.1527668	0.17981591058514135	0.09356021	0.11594202898550725	-0.7067668	1.0242081	0
SYCP3	0.005160142	0.0052772053	0.006574621959237344	-5.820766e-11	0.0	-5.7487855	4.791802	0
GNPTAB	0.38332346	0.3884609	0.3971071663379356	0.15681238	0.2028985507246377	-1.3081814	6.3207455	1
DRAM1	0.24935049	0.25084674	0.27712031558185407	0.1833679	0.2028985507246377	-0.4518535	0.7977429	0
AC084398.2	0.0007632016	0.00078051526	0.0009861932938856016	-5.820766e-11	0.0	-3.1383488	1.0750313	0
AC079907.2	0.000119766024	0.00012248225	0.0003287310979618672	-5.820766e-11	0.0	-1.153691	0.4984362	0
WASHC3	0.24766636	0.24970555	0.28172255095332016	0.1577471	0.18840579710144928	-0.66227776	1.433037	0
AC079907.1	0.001331344	0.0011091855	0.0013149243918474688	0.011125624	0.014492753623188406	3.2146883	0.4297706	0
NUP37	0.13069095	0.13095188	0.1571334648257725	0.1191947	0.15942028985507245	-0.13560809	0.13425638	0
PARPBP	0.029573541	0.029720688	0.0391190006574622	0.023087023	0.043478260869565216	-0.36299598	0.1855122	0
PMCH	0.019997431	0.020451041	0.01873767258382643	-5.820766e-11	0.0	-7.6830683	10.999952	1
HELLPAR	0.046041746	0.045529168	0.058842866535174225	0.06863342	0.07246376811594203	0.59105545	0.32360324	0
LINC02456	0.00072171795	0.0007380906	0.0009861932938856016	-5.820766e-11	0.0	-3.0671072	1.066772	0
IGF1	0.10172538	0.097402155	0.1111111111111111	0.2923298	0.2028985507246377	1.5845842	1.8230162	0
LINC00485	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
PAH	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
AC026108.1	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
ASCL1	0.0003233372	0.0003306709	0.0003287310979618672	-5.820766e-11	0.0	-2.1065867	0.4984183	0
AC026108.2	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
AC068643.1	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
AC068643.2	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
C12orf42	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
AC084364.3	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
LINC02401	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
STAB2	0.0007905383	0.000808472	0.0006574621959237344	-5.820766e-11	0.0	-3.183443	0.79464334	0
AC025265.2	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
AC025265.3	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
AC025265.1	0.00022071233	0.00022571825	0.0003287310979618672	-5.820766e-11	0.0	-1.7036254	0.49842152	0
NT5DC3	0.005061603	0.005176431	0.006574621959237344	-5.820766e-11	0.0	-5.7214913	4.626485	0
AC012555.2	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
AC012555.1	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
HSP90B1	2.1099863	2.1154451	0.9756738987508218	1.8693432	0.8695652173913043	-0.17842083	1.4949201	0
C12orf73	0.15670106	0.15584944	0.1811308349769888	0.19425356	0.21739130434782608	0.3176051	0.36238348	0
TDG	0.46186262	0.46477816	0.46745562130177515	0.3333102	0.391304347826087	-0.47955444	1.711026	0
GLT8D2	0.11211472	0.1133909	0.13708086785009863	0.055859726	0.08695652173913043	-1.0201159	1.6614122	0
HCFC2	0.14403504	0.14534009	0.1663379355687048	0.08650674	0.11594202898550725	-0.74787366	1.2143105	0
NFYB	0.15082908	0.15020949	0.17685733070348456	0.17815162	0.2028985507246377	0.24597913	0.27021933	0
LINC02385	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
AC089983.2	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
TXNRD1	0.65288824	0.6595043	0.5877712031558185	0.36119002	0.391304347826087	-0.8684435	5.1049995	1
AC089983.1	0.0005974493	0.00061100326	0.0006574621959237344	-5.820766e-11	0.0	-2.829857	0.77726215	0
EID3	0.028594721	0.029243339	0.03418803418803419	-5.820766e-11	0.0	-8.19689	22.523703	1
CHST11	0.09514119	0.09622708	0.11571334648257725	0.047275823	0.057971014492753624	-1.0237904	1.2568185	0
SLC41A2	0.032725457	0.03346777	0.04569362261669954	-5.820766e-11	0.0	-8.390934	28.96729	1
AC089985.1	0.00010756407	0.00011000351	0.0003287310979618672	-5.820766e-11	0.0	-1.0704142	0.4984247	0
C12orf45	0.22316404	0.22338825	0.2534516765285996	0.21325961	0.2318840579710145	-0.0669119	0.07384484	0
ALDH1L2	0.0059029255	0.0060368367	0.009861932938856016	-5.820766e-11	0.0	-5.939424	6.4629693	1
WASHC4	0.31081605	0.3094249	0.3422090729783038	0.3721324	0.37681159420289856	0.26614815	0.47274303	0
APPL2	0.095621094	0.09400874	0.11702827087442472	0.1667119	0.18840579710144928	0.82582164	0.95601946	0
C12orf75	0.06581029	0.06363767	0.08448389217619987	0.16158953	0.18840579710144928	1.343008	1.5549307	0
AC078874.1	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
AC011313.1	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
AC079851.1	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
CASC18	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
AC011595.2	0.00012441206	0.00012723365	0.0003287310979618672	-5.820766e-11	0.0	-1.1841774	0.49844828	0
NUAK1	0.15210041	0.15417515	0.1761998685075608	0.06063975	0.057971014492753624	-1.3447928	2.4800243	0
AC011595.1	0.0008810695	0.0009010566	0.0009861932938856016	-5.820766e-11	0.0	-3.3234525	1.0726558	0
CKAP4	0.8063337	0.81186146	0.6827744904667982	0.5626754	0.5217391304347826	-0.528852	3.0289068	0
AC079174.1	0.000539485	0.00055172143	0.0006574621959237344	-5.820766e-11	0.0	-2.7042563	0.80148107	0
AC079174.2	0.005190025	0.005307766	0.007232084155161078	-5.820766e-11	0.0	-5.756962	5.0315337	1
TCP11L2	0.07298229	0.07227982	0.0861275476660092	0.103946365	0.13043478260869565	0.5235672	0.43346077	0
POLR3B	0.057133116	0.057984985	0.07034845496383958	0.019570224	0.028985507246376812	-1.5621519	1.8164221	0
AC079385.1	0.0006777043	0.0006930786	0.0009861932938856016	-5.820766e-11	0.0	-2.987465	1.0688118	0
RFX4	0.0011482262	0.0011742731	0.001643655489809336	-5.820766e-11	0.0	-3.6716034	1.467032	0
AC079385.2	0.001578387	0.0016141856	0.0019723865877712033	-5.820766e-11	0.0	-4.0994525	1.5807816	0
AC079385.3	0.00017718636	0.00018120499	0.0003287310979618672	-5.820766e-11	0.0	-1.491623	0.4984308	0
RIC8B	0.11361727	0.112958394	0.13609467455621302	0.1426718	0.17391304347826086	0.33664292	0.33284658	0
AC007695.1	0.0024115006	0.0014526175	0.001643655489809336	0.044685565	0.043478260869565216	4.85026	1.0245327	0
AC007541.1	0.015061641	0.015403295	0.01972386587771203	-5.820766e-11	0.0	-7.276432	12.895022	1
TMEM263	0.28306723	0.28125572	0.30933596318211704	0.36291492	0.391304347826087	0.3676335	0.7515144	0
MTERF2	0.08269678	0.082660146	0.10289283366206443	0.08431033	0.11594202898550725	0.028483301	0.019620245	0
CRY1	0.11810663	0.11875007	0.14201183431952663	0.08974737	0.11594202898550725	-0.40359458	0.43621072	0
AC078929.1	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
AC007649.1	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
BTBD11	0.023954378	0.024067946	0.030243261012491782	0.018948274	0.043478260869565216	-0.3434346	0.17760356	0
AC007540.1	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
PWP1	0.45756087	0.4608786	0.46877054569362264	0.3112761	0.34782608695652173	-0.56604165	2.0194206	0
PRDM4	0.106472865	0.10703187	0.12557527942143326	0.081836455	0.08695652173913043	-0.38681033	0.3457156	0
AC007622.2	0.0010678382	0.0010920616	0.0013149243918474688	-5.820766e-11	0.0	-3.5753877	1.3069115	0
ASCL4	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
AC126177.3	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
WSCD2	0.0009954209	0.0010180017	0.0013149243918474688	-5.820766e-11	0.0	-3.4828513	1.2743953	0
CMKLR1	0.0055192597	0.0056444686	0.008547008547008548	-5.820766e-11	0.0	-5.8441024	5.814258	1
LINC01498	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
FICD	0.03541876	0.035217274	0.045364891518737675	0.04430241	0.07246376811594203	0.33026397	0.1763969	0
SART3	0.152745	0.1535391	0.18080210387902695	0.11774287	0.13043478260869565	-0.38268107	0.45658982	0
AC008119.1	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
ISCU	0.6547292	0.66239107	0.6035502958579881	0.31692412	0.34782608695652173	-1.0633085	6.887291	1
TMEM119	0.009947042	0.010172684	0.014792899408284023	-5.820766e-11	0.0	-6.68267	9.708646	1
SELPLG	0.0034435997	0.0035217057	0.0046022353714661405	-5.820766e-11	0.0	-5.1785984	3.4848716	0
AC007569.1	0.0005690846	0.0005819952	0.0006574621959237344	-5.820766e-11	0.0	-2.7697625	0.77996343	0
CORO1C	0.4602894	0.46367094	0.46153846153846156	0.31119147	0.3188405797101449	-0.5751463	1.8514086	0
SSH1	0.32313085	0.3225554	0.34911242603550297	0.34848404	0.391304347826087	0.11151236	0.185775	0
AC087893.2	0.0016455669	0.0014318884	0.0019723865877712033	0.011065875	0.014492753623188406	2.8657134	0.4114814	0
DAO	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
SVOP	0.00051841413	0.0005301726	0.0006574621959237344	-5.820766e-11	0.0	-2.655748	0.80314344	0
USP30	0.034257516	0.034220748	0.045364891518737675	0.03587921	0.043478260869565216	0.06808253	0.027335092	0
USP30-AS1	0.0005911278	0.00060453836	0.0006574621959237344	-5.820766e-11	0.0	-2.8166792	0.8029217	0
ALKBH2	0.035493504	0.0350595	0.04569362261669954	0.054628097	0.07246376811594203	0.6383671	0.37816006	0
UNG	0.084955744	0.08608214	0.10190664036817883	0.035304744	0.057971014492753624	-1.2834462	2.1457434	0
AC007637.1	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
ACACB	0.019149985	0.01895595	0.02333990795529257	0.027705196	0.028985507246376812	0.5451131	0.18046147	0
FOXN4	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
MYO1H	0.0009387915	0.0009600879	0.0013149243918474688	-5.820766e-11	0.0	-3.406113	1.3304405	0
LINC01486	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
AC007570.1	0.00078371767	0.0008014966	0.0009861932938856016	-5.820766e-11	0.0	-3.172323	1.0276312	0
KCTD10	0.27611887	0.276854	0.30013149243918474	0.24369442	0.30434782608695654	-0.18398121	0.30698436	0
UBE3B	0.13836367	0.13952936	0.16600920447074294	0.086979836	0.10144927536231885	-0.68119174	0.9378191	0
MMAB	0.34739253	0.3478062	0.3701512163050625	0.32914	0.34782608695652173	-0.07955864	0.1217057	0
MVK	0.09756719	0.0971121	0.11472715318869164	0.11763817	0.14492753623188406	0.27637434	0.24191365	0
FAM222A	0.008094711	0.008278337	0.010848126232741617	-5.820766e-11	0.0	-6.3885927	7.664375	1
FAM222A-AS1	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
TRPV4	0.0008142039	0.0008326743	0.0009861932938856016	-5.820766e-11	0.0	-3.2213743	1.036745	0
GLTP	0.6172447	0.6208678	0.5871137409598948	0.45750147	0.4927536231884058	-0.44042686	1.9686682	0
AC007834.1	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
TCHP	0.1904816	0.19259559	0.2222222222222222	0.09726061	0.13043478260869565	-0.9849134	2.4574106	0
GIT2	0.38887715	0.39191028	0.40532544378698226	0.25513864	0.2898550724637681	-0.6190448	1.8939042	0
AC084876.1	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
ANKRD13A	0.13226287	0.13225012	0.1574621959237344	0.13283253	0.17391304347826086	0.00633464	0.0054213963	0
C12orf76	0.18863904	0.18609439	0.2123602892833662	0.30080912	0.3333333333333333	0.6925181	1.4321669	0
AC007546.1	0.0015348331	0.0015696438	0.001643655489809336	-5.820766e-11	0.0	-4.061469	1.5869759	0
IFT81	0.09428188	0.0938319	0.11669953977646286	0.11412756	0.14492753623188406	0.2822238	0.24795382	0
ATP2A2	0.5735004	0.5774848	0.5453648915187377	0.3978306	0.43478260869565216	-0.537516	2.3083901	0
ANAPC7	0.17235534	0.17381749	0.20282708744247205	0.10787456	0.11594202898550725	-0.68771154	1.0431998	0
ARPC3	2.1234207	2.1318295	0.9845496383957922	1.7526934	0.9855072463768116	-0.28250366	7.6712985	0
GPN3	0.15577653	0.15672988	0.18704799474030243	0.113753155	0.14492753623188406	-0.46202612	0.62331957	0
FAM216A	0.036699463	0.034133885	0.042735042735042736	0.14980881	0.17391304347826086	2.130588	1.9934106	0
VPS29	1.0611709	1.0705397	0.8021038790269559	0.64816827	0.5942028985507246	-0.72381026	7.0078034	1
RAD9B	0.0005061707	0.00051765144	0.0006574621959237344	-5.820766e-11	0.0	-2.6267939	0.783746	0
PPTC7	0.11052752	0.1115776	0.13050624589086127	0.06424058	0.08695652173913043	-0.795539	1.0285615	0
TCTN1	0.09059997	0.092100754	0.11176857330703485	0.024443174	0.028985507246376812	-1.9094567	3.5293605	0
HVCN1	0.094102815	0.09392338	0.11143984220907298	0.10202113	0.11594202898550725	0.11918985	0.08353812	0
PPP1CC	0.6183692	0.6156543	0.5779092702169625	0.73805827	0.6811594202898551	0.26157546	1.0430994	0
AC002375.1	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
CCDC63	0.0002278456	0.0002330133	0.0003287310979618672	-5.820766e-11	0.0	-1.7355808	0.4984216	0
MYL2	0.00046941056	-1.1568773e-09	0.0	0.021164354	0.014492753623188406	7.73231	0.49369013	0
LINC01405	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
AC002351.1	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
CUX2	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
PHETA1	0.038960047	0.039113574	0.04963839579224195	0.032192215	0.043478260869565216	-0.2801667	0.12807983	0
LINC02356	0.0011511464	0.0008937497	0.0009861932938856016	0.012499093	0.014492753623188406	3.6642935	0.44753784	0
SH2B3	0.4145939	0.41426745	0.42735042735042733	0.428975	0.42028985507246375	0.05031915	0.08487543	0
ATXN2	0.43752262	0.4363397	0.44904667981591057	0.4896617	0.4782608695652174	0.16629764	0.34635246	0
ATXN2-AS	0.000803933	0.0008221705	0.0009861932938856016	-5.820766e-11	0.0	-3.2050345	1.0364183	0
BRAP	0.075422406	0.074998945	0.09204470742932282	0.09408548	0.13043478260869565	0.326712	0.26869774	0
ACAD10	0.037442043	0.03829134	0.04865220249835635	-5.820766e-11	0.0	-8.584638	31.510672	1
ALDH2	0.5476216	0.5520499	0.5101906640368179	0.35238153	0.37681159420289856	-0.6475124	2.814778	0
MAPKAPK5-AS1	0.24764079	0.2477668	0.27383300460223536	0.24206875	0.2898550724637681	-0.033552285	0.04189802	0
