gene	mean	VO_mean	VO_positive_frac	HO_mean	HO_positive_frac	log2FC	-log10 p-val	is_significant
LINC02822	0.00014195757	0.00014550376	0.0003287310979618672	-7.2759576e-11	0.0	-1.2957462	0.49848986	0
AC084365.1	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
AC112481.2	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
AC112481.1	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
CCER1	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
LINC00615	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
EPYC	0.0009252899	0.0009484095	0.0013149243918474688	-7.2759576e-11	0.0	-3.3901315	1.2214218	0
KERA	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
LUM	0.11516905	0.1161657	0.1242603550295858	0.07528457	0.07894736842105263	-0.6250843	0.5627342	0
DCN	0.017349789	0.017582582	0.023011176857330704	0.008032721	0.013157894736842105	-1.120519	0.59370834	0
LINC02823	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
AC090016.1	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
AC126175.2	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
AC025254.1	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
LINC02404	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
AC090049.1	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
LINC01619	0.0018532799	0.001899578	0.0019723865877712033	-7.2759576e-11	0.0	-4.3216248	1.7392427	0
AC123512.1	0.00037147722	0.0003807576	0.0003287310979618672	-7.2759576e-11	0.0	-2.2653108	0.4984182	0
AC025164.2	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
BTG1	1.4810164	1.481745	0.9007232084155161	1.4518924	0.881578947368421	-0.029360697	0.13162866	0
AC025164.1	0.015382145	0.015003761	0.018080210387902695	0.03052818	0.05263157894736842	1.0199517	0.49047258	0
LINC02391	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
CLLU1OS	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
CLLU1	0.0001661054	0.0001702549	0.0003287310979618672	-7.2759576e-11	0.0	-1.4343219	0.49844545	0
LINC02397	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
C12orf74	0.0013075789	0.0013402434	0.0013149243918474688	-7.2759576e-11	0.0	-3.8482418	1.2549646	0
EEA1	0.51813394	0.52112705	0.5095332018408941	0.39831972	0.4473684210526316	-0.387623	1.3371555	0
LINC02413	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
AC138123.1	0.00015345257	0.00015728595	0.0003287310979618672	-7.2759576e-11	0.0	-1.3633738	0.498442	0
AC138123.2	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
LINC02412	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
AC124947.1	0.0015662992	0.0016054276	0.0023011176857330702	-7.2759576e-11	0.0	-4.0920625	1.9657013	0
NUDT4	0.5303023	0.5390222	0.5019723865877712	0.1812558	0.23684210526315788	-1.5717895	12.47214	1
UBE2N	0.68181646	0.68809205	0.6249178172255095	0.43068042	0.5263157894736842	-0.6758586	5.1080213	1
MRPL42	0.36931908	0.36861834	0.3859303090072321	0.39735332	0.4605263157894737	0.108266324	0.22006138	0
SOCS2-AS1	0.008368639	0.007951636	0.010190664036817882	0.025060551	0.039473684210526314	1.6438098	0.60993105	0
SOCS2	0.068401314	0.06843626	0.08284023668639054	0.06699638	0.09210526315789473	-0.03063245	0.017538179	0
CRADD	0.05521688	0.056075506	0.06903353057199212	0.020842785	0.039473684210526314	-1.423488	2.199909	0
AC012085.2	0.00031347765	0.00032130902	0.0003287310979618672	-7.2759576e-11	0.0	-2.07488	0.4984138	0
AC012464.2	0.0022631278	0.0023196654	0.0029585798816568047	-7.2759576e-11	0.0	-4.596737	2.3476005	0
AC012464.1	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
AC012464.3	0.0011461377	0.001174775	0.0013149243918474688	-7.2759576e-11	0.0	-3.6721716	1.1685674	0
PLXNC1	0.0037891655	0.003883829	0.005588428665351742	-7.2759576e-11	0.0	-5.316085	4.0602117	0
AC123567.2	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
AC073655.3	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
AC073655.1	0.00019910643	0.00020408042	0.0003287310979618672	-7.2759576e-11	0.0	-1.604454	0.4984756	0
AC073655.2	0.00063920266	0.0006551748	0.0006574621959237344	-7.2759576e-11	0.0	-2.9168117	0.7777291	0
CEP83	0.06682197	0.06644803	0.08152531229454306	0.08178345	0.13157894736842105	0.29917586	0.2510252	0
CEP83-DT	0.0005758387	0.00059022784	0.0009861932938856016	-7.2759576e-11	0.0	-2.7870736	0.9945989	0
AC023161.1	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
TMCC3	0.03908169	0.03961801	0.048323471400394474	0.017615449	0.02631578947368421	-1.1647855	1.0481826	0
NDUFA12	1.0496024	1.057965	0.8004602235371466	0.714885	0.7894736842105263	-0.5654434	7.2938843	1
NR2C1	0.10364188	0.10330178	0.12294543063773833	0.11726204	0.15789473684210525	0.18270487	0.17338826	0
FGD6	0.19902277	0.19858308	0.22452333990795528	0.21660815	0.2894736842105263	0.12528434	0.16479886	0
VEZT	0.5294144	0.5326134	0.5203813280736358	0.40135866	0.5131578947368421	-0.40810823	1.900456	0
AC084879.2	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
METAP2	0.7177894	0.71871465	0.6443129520052597	0.6807772	0.7105263157894737	-0.07822525	0.2506354	0
USP44	0.0005063205	-1.1568773e-09	0.0	0.020772519	0.02631578947368421	7.7054777	0.73381424	0
NTN4	0.0014976464	0.0015350597	0.0023011176857330702	-7.2759576e-11	0.0	-4.0312724	1.9577291	0
AC090001.1	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
LINC02410	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
SNRPF	0.6964305	0.700762	0.6278763971071664	0.5230965	0.5657894736842105	-0.4217774	2.4492683	0
CCDC38	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
AMDHD1	0.00085296	0.0008742725	0.0009861932938856016	-7.2759576e-11	0.0	-3.2843263	1.053978	0
HAL	0.0025388538	0.0021937068	0.0029585798816568047	0.016353685	0.02631578947368421	2.8426578	0.61636347	0
AC007298.2	0.00018533718	0.00018996713	0.0003287310979618672	-7.2759576e-11	0.0	-1.5358906	0.4984299	0
LTA4H	0.25208604	0.25025287	0.28336620644312954	0.3254486	0.42105263157894735	0.37890998	0.8407404	0
AC007298.1	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
LINC02452	0.004744733	0.00486327	0.005917159763313609	-7.2759576e-11	0.0	-5.63322	4.069464	0
ELK3	0.59785014	0.59388375	0.5470085470085471	0.75660014	0.7105263157894737	0.34929827	1.668827	0
AC008149.1	0.002449637	0.0025108343	0.0026298487836949377	-7.2759576e-11	0.0	-4.70644	2.2639797	0
AC008149.2	0.043476105	0.04339258	0.05128205128205128	0.046813015	0.06578947368421052	0.109219	0.055403005	0
CDK17	0.4818491	0.48841745	0.47567389875082183	0.21892524	0.3026315789473684	-1.1573129	7.9274993	1
AC007513.1	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
CFAP54	0.020842975	0.021363726	0.027284681130834976	-7.2759576e-11	0.0	-7.7457576	17.98385	1
NEDD1	0.14918886	0.14954618	0.1722550953320184	0.13489433	0.18421052631578946	-0.1486566	0.16482402	0
AC007656.2	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
AC007656.1	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
AC007656.4	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
LINC02409	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
RMST	0.00060164806	0.00061668194	0.0009861932938856016	-7.2759576e-11	0.0	-2.841334	0.9471375	0
AC016152.1	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
AC008055.2	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
LINC02453	0.001331552	0.0013648156	0.0023011176857330702	-7.2759576e-11	0.0	-3.8726482	1.9017901	0
TMPO-AS1	0.007679326	0.007676874	0.01051939513477975	0.0077782813	0.013157894736842105	0.018690556	0.0044533196	0
TMPO	0.22731087	0.22605929	0.2445759368836292	0.27739456	0.39473684210526316	0.29512024	0.61102825	0
SLC25A3	1.8724372	1.8727393	0.9638395792241946	1.8603463	0.9736842105263158	-0.0095783975	0.07635759	0
IKBIP	0.73143566	0.72353286	0.6377383300460223	1.047772	0.868421052631579	0.5341327	5.126572	1
APAF1	0.19084793	0.18945286	0.22057856673241288	0.24667284	0.34210526315789475	0.3805834	0.7015245	0
ANKS1B	0.0010061186	0.0010312577	0.0013149243918474688	-7.2759576e-11	0.0	-3.4998567	1.2039146	0
AC069437.1	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
AC117377.1	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
FAM71C	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
AC078916.1	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
UHRF1BP1L	0.075654715	0.07660523	0.09401709401709402	0.03760267	0.05263157894736842	-1.0246582	1.1538246	0
AC010203.2	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
ACTR6	0.1702334	0.16929346	0.1985535831689678	0.20783937	0.2631578947368421	0.29578474	0.41909048	0
DEPDC4	0.0134631945	0.013799573	0.01873767258382643	-7.2759576e-11	0.0	-7.118898	12.527843	1
SCYL2	0.23305248	0.23468724	0.2679158448389218	0.16760363	0.25	-0.48544016	1.0562663	0
SLC17A8	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
NR1H4	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
GAS2L3	0.24999769	0.25484812	0.26397107166337935	0.055832803	0.07894736842105263	-2.188437	10.935917	1
ANO4	0.0042413305	0.004347291	0.005917159763313609	-7.2759576e-11	0.0	-5.474856	4.085113	0
AC138360.1	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
AC063947.1	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
SLC5A8	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
UTP20	0.09727257	0.09805492	0.11867192636423406	0.0659654	0.09210526315789473	-0.57116574	0.6801725	0
ARL1	0.4905757	0.49250618	0.4990138067061144	0.41329318	0.4868421052631579	-0.25292015	0.7740222	0
AC063948.1	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
SPIC	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
MYBPC1	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
AC117505.1	0.00018366342	0.00018825158	0.0003287310979618672	-7.2759576e-11	0.0	-1.5273297	0.49840954	0
AC010205.1	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
CHPT1	0.15275195	0.1527668	0.17981591058514135	0.15216443	0.19736842105263158	-0.0056961165	0.0056318967	0
SYCP3	0.005258768	0.0052772053	0.006574621959237344	0.0045215734	0.013157894736842105	-0.2184725	0.05937907	0
GNPTAB	0.3829821	0.3884609	0.3971071663379356	0.16366933	0.23684210526315788	-1.2464755	7.233086	1
DRAM1	0.2480262	0.25084674	0.27712031558185407	0.13511384	0.21052631578947367	-0.89213836	3.2403638	0
AC084398.2	0.000761488	0.00078051526	0.0009861932938856016	-7.2759576e-11	0.0	-3.138349	1.0750313	0
AC079907.2	0.00011949718	0.00012248225	0.0003287310979618672	-7.2759576e-11	0.0	-1.1536913	0.4984362	0
WASHC3	0.24866046	0.24970555	0.28172255095332016	0.20681228	0.27631578947368424	-0.27178633	0.50330377	0
AC079907.1	0.0010821471	0.0011091855	0.0013149243918474688	-7.2759576e-11	0.0	-3.5959647	1.3045689	0
NUP37	0.12996271	0.13095188	0.1571334648257725	0.09037635	0.13157894736842105	-0.5345255	0.80973303	0
PARPBP	0.028996238	0.029720688	0.0391190006574622	-7.2759576e-11	0.0	-8.220171	25.14919	1
PMCH	0.019952536	0.020451041	0.01873767258382643	-7.2759576e-11	0.0	-7.6830688	10.999952	1
HELLPAR	0.047129057	0.045529168	0.058842866535174225	0.11116079	0.14473684210526316	1.285917	1.2837596	0
LINC02456	0.00072009745	0.0007380906	0.0009861932938856016	-7.2759576e-11	0.0	-3.0671072	1.066772	0
IGF1	0.10296057	0.097402155	0.1111111111111111	0.32544932	0.27631578947368424	1.73937	2.7680643	0
LINC00485	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
PAH	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
AC026108.1	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
ASCL1	0.00032261133	0.0003306709	0.0003287310979618672	-7.2759576e-11	0.0	-2.106587	0.49841836	0
AC026108.2	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
AC068643.1	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
AC068643.2	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
C12orf42	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
AC084364.3	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
LINC02401	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
STAB2	0.0007887633	0.000808472	0.0006574621959237344	-7.2759576e-11	0.0	-3.183443	0.79464334	0
AC025265.2	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
AC025265.3	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
AC025265.1	0.00022021684	0.00022571825	0.0003287310979618672	-7.2759576e-11	0.0	-1.7036257	0.4984216	0
NT5DC3	0.005348464	0.005176431	0.006574621959237344	0.012235097	0.02631578947368421	1.2251347	0.36266	0
AC012555.2	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
AC012555.1	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
HSP90B1	2.1061594	2.1154451	0.9756738987508218	1.7344736	0.9342105263157895	-0.28644827	4.6738377	0
C12orf73	0.15720418	0.15584944	0.1811308349769888	0.21143523	0.2894736842105263	0.43981963	0.7003763	0
TDG	0.46406066	0.46477816	0.46745562130177515	0.4353306	0.4868421052631579	-0.09440981	0.20359692	0
GLT8D2	0.11153321	0.1133909	0.13708086785009863	0.0371848	0.039473684210526314	-1.605917	3.0802286	0
HCFC2	0.14468323	0.14534009	0.1663379355687048	0.118398875	0.17105263157894737	-0.29555163	0.3677224	0
NFYB	0.15089986	0.15020949	0.17685733070348456	0.17853862	0.2236842105263158	0.24910796	0.26693967	0
LINC02385	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
AC089983.2	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
TXNRD1	0.6501276	0.6595043	0.5877712031558185	0.27479464	0.32894736842105265	-1.2627221	9.94721	1
AC089983.1	0.00059610774	0.00061100326	0.0006574621959237344	-7.2759576e-11	0.0	-2.8298573	0.77726215	0
EID3	0.028939022	0.029243339	0.03418803418803419	0.016759183	0.02631578947368421	-0.79949844	0.4944488	0
CHST11	0.09497715	0.09622708	0.11571334648257725	0.04495506	0.06578947368421052	-1.0962523	1.7760363	0
SLC41A2	0.033128083	0.03346777	0.04569362261669954	0.019532403	0.039473684210526314	-0.77383995	0.6205752	0
AC089985.1	0.00010732262	0.00011000351	0.0003287310979618672	-7.2759576e-11	0.0	-1.0704145	0.49842477	0
C12orf45	0.22304876	0.22338825	0.2534516765285996	0.20944396	0.27631578947368424	-0.09294605	0.11476394	0
ALDH1L2	0.006807863	0.0060368367	0.009861932938856016	0.03766989	0.06578947368421052	2.6216695	1.2255487	0
WASHC4	0.31074157	0.3094249	0.3422090729783038	0.36342883	0.4605263157894737	0.23201434	0.5359995	0
APPL2	0.09559785	0.09400874	0.11702827087442472	0.1592105	0.25	0.75944084	1.1961159	0
C12orf75	0.06519825	0.06363767	0.08448389217619987	0.12765723	0.18421052631578946	1.003187	1.1717341	0
AC078874.1	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
AC011313.1	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
AC079851.1	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
CASC18	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
AC011595.2	0.00012413278	0.00012723365	0.0003287310979618672	-7.2759576e-11	0.0	-1.1841776	0.49844843	0
NUAK1	0.15190797	0.15417515	0.1761998685075608	0.06116874	0.09210526315789473	-1.3322825	3.5956688	0
AC011595.1	0.00087909127	0.0009010566	0.0009861932938856016	-7.2759576e-11	0.0	-3.3234527	1.0726558	0
CKAP4	0.8103475	0.81186146	0.6827744904667982	0.7497854	0.7236842105263158	-0.11474108	0.45392352	0
AC079174.1	0.0005382739	0.00055172143	0.0006574621959237344	-7.2759576e-11	0.0	-2.7042565	0.80148107	0
AC079174.2	0.005317026	0.005307766	0.007232084155161078	0.0056884564	0.013157894736842105	0.09814584	0.023218472	0
TCP11L2	0.07546618	0.07227982	0.0861275476660092	0.20299928	0.27631578947368424	1.4885256	2.6887555	0
POLR3B	0.05682459	0.057984985	0.07034845496383958	0.010371541	0.02631578947368421	-2.4716916	6.74618	1
AC079385.1	0.00084677926	0.0006930786	0.0009861932938856016	0.0069989557	0.013157894736842105	3.162071	0.43032932	0
RFX4	0.0011456481	0.0011742731	0.001643655489809336	-7.2759576e-11	0.0	-3.6716037	1.467032	0
AC079385.2	0.0015748438	0.0016141856	0.0019723865877712033	-7.2759576e-11	0.0	-4.0994525	1.5807816	0
AC079385.3	0.0001767886	0.00018120499	0.0003287310979618672	-7.2759576e-11	0.0	-1.4916233	0.49843094	0
RIC8B	0.1112633	0.112958394	0.13609467455621302	0.043423105	0.06578947368421052	-1.3772147	3.1075807	0
AC007695.1	0.0014172138	0.0014526175	0.001643655489809336	-7.2759576e-11	0.0	-3.9566317	1.4815438	0
AC007541.1	0.015583599	0.015403295	0.01972386587771203	0.022801325	0.039473684210526314	0.5628562	0.22673784	0
TMEM263	0.28360862	0.28125572	0.30933596318211704	0.37777567	0.4868421052631579	0.42551634	1.3032277	0
MTERF2	0.08110111	0.082660146	0.10289283366206443	0.018692078	0.039473684210526314	-2.1388116	6.4335375	1
CRY1	0.11865506	0.11875007	0.14201183431952663	0.114858985	0.15789473684210525	-0.04802355	0.041704383	0
AC078929.1	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
AC007649.1	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
BTBD11	0.024053937	0.024067946	0.030243261012491782	0.023493918	0.039473684210526314	-0.03467984	0.012839604	0
AC007540.1	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
PWP1	0.45924947	0.4608786	0.46877054569362264	0.39402795	0.4868421052631579	-0.22603573	0.66339445	0
PRDM4	0.10561355	0.10703187	0.12557527942143326	0.048851546	0.09210526315789473	-1.1299613	2.5277765	0
AC007622.2	0.0010654406	0.0010920616	0.0013149243918474688	-7.2759576e-11	0.0	-3.575388	1.3069115	0
ASCL4	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
AC126177.3	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
WSCD2	0.0009931859	0.0010180017	0.0013149243918474688	-7.2759576e-11	0.0	-3.4828515	1.2743953	0
CMKLR1	0.0055068666	0.0056444686	0.008547008547008548	-7.2759576e-11	0.0	-5.8441024	5.814258	1
LINC01498	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
FICD	0.034913667	0.035217274	0.045364891518737675	0.022762092	0.039473684210526314	-0.6274167	0.42716306	0
SART3	0.15245554	0.1535391	0.18080210387902695	0.10909099	0.17105263157894737	-0.49269167	0.8392591	0
AC008119.1	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
ISCU	0.6557842	0.66239107	0.6035502958579881	0.39132363	0.5131578947368421	-0.75917023	6.2581053	1
TMEM119	0.009924708	0.010172684	0.014792899408284023	-7.2759576e-11	0.0	-6.68267	9.708646	1
SELPLG	0.003435869	0.0035217057	0.0046022353714661405	-7.2759576e-11	0.0	-5.1785984	3.4848716	0
AC007569.1	0.00056780677	0.0005819952	0.0006574621959237344	-7.2759576e-11	0.0	-2.7697625	0.77996343	0
CORO1C	0.45947036	0.46367094	0.46153846153846156	0.29131982	0.39473684210526316	-0.6703134	3.5235825	0
SSH1	0.32024565	0.3225554	0.34911242603550297	0.22778162	0.2894736842105263	-0.5017096	1.3450817	0
AC087893.2	0.0013969901	0.0014318884	0.0019723865877712033	-7.2759576e-11	0.0	-3.9372404	1.7428555	0
DAO	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
SVOP	0.00080377795	0.0005301726	0.0006574621959237344	0.011755246	0.013157894736842105	4.233635	0.46479028	0
USP30	0.034564964	0.034220748	0.045364891518737675	0.048343375	0.06578947368421052	0.4972184	0.27475843	0
USP30-AS1	0.0005898005	0.00060453836	0.0006574621959237344	-7.2759576e-11	0.0	-2.8166792	0.8029217	0
ALKBH2	0.035129547	0.0350595	0.04569362261669954	0.037934083	0.06578947368421052	0.113378294	0.06182613	0
UNG	0.08630969	0.08608214	0.10190664036817883	0.09542467	0.15789473684210525	0.1484845	0.12955381	0
AC007637.1	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
ACACB	0.01884666	0.01895595	0.02333990795529257	0.014473003	0.013157894736842105	-0.38694328	0.1188778	0
FOXN4	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
MYO1H	0.0009366837	0.0009600879	0.0013149243918474688	-7.2759576e-11	0.0	-3.4061131	1.3304405	0
LINC01486	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
AC007570.1	0.0009995581	0.0008014966	0.0009861932938856016	0.00892733	0.013157894736842105	3.3239055	0.43617612	0
KCTD10	0.27515465	0.276854	0.30013149243918474	0.2071197	0.25	-0.41848513	0.8422647	0
UBE3B	0.13734992	0.13952936	0.16600920447074294	0.05012164	0.09210526315789473	-1.4752213	4.7468762	0
MMAB	0.34253225	0.3478062	0.3701512163050625	0.13141592	0.2236842105263158	-1.4034607	9.525671	1
MVK	0.09579585	0.0971121	0.11472715318869164	0.04311935	0.06578947368421052	-1.1694585	2.1275125	0
FAM222A	0.00820274	0.008278337	0.010848126232741617	0.005177638	0.013157894736842105	-0.6667716	0.24708976	0
FAM222A-AS1	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
TRPV4	0.00081237574	0.0008326743	0.0009861932938856016	-7.2759576e-11	0.0	-3.2213745	1.036745	0
GLTP	0.61730236	0.6208678	0.5871137409598948	0.47458258	0.6052631578947368	-0.38755542	2.106442	0
AC007834.1	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
