gene	mean	VO_mean	VO_positive_frac	ReAgg-CM_mean	ReAgg-CM_positive_frac	log2FC	-log10 p-val	is_significant
CD9	1.7329524	1.7450308	0.9260355029585798	1.2004924	0.7536231884057971	-0.53958875	5.7556205	1
VAMP1	0.0094054025	0.009618758	0.012163050624589087	-5.820766e-11	0.0	-6.6027007	8.327679	1
ZNF384	0.08212514	0.08375513	0.10355029585798817	0.01025742	0.014492753623188406	-3.0172343	8.528114	1
GNB3	0.010329687	0.010564008	0.01282051282051282	-5.820766e-11	0.0	-6.736607	8.6556425	1
CDCA3	0.017737638	0.01813999	0.02333990795529257	-5.820766e-11	0.0	-7.510962	14.778488	1
TPI1	1.6406504	1.6232632	0.9362261669953977	2.4072056	0.9855072463768116	0.5684334	16.024908	1
ENO2	0.09622993	0.07625952	0.09007232084155162	0.97666514	0.7391304347826086	3.6771317	14.635575	1
C12orf57	1.1654314	1.1541158	0.8297172912557528	1.6642944	0.9565217391304348	0.52808434	10.070564	1
U47924.2	0.005994353	0.006130338	0.007889546351084813	-5.820766e-11	0.0	-5.9612393	5.586308	1
C1S	0.008254436	0.008441686	0.010848126232741617	-5.820766e-11	0.0	-6.4164495	7.489427	1
C1R	0.014319927	0.014644757	0.020381328073635765	-5.820766e-11	0.0	-7.204059	13.074699	1
C1RL-AS1	0.017329512	0.017722605	0.023011176857330704	-5.820766e-11	0.0	-7.4775653	15.293885	1
GDF3	0.0090087075	0.009213066	0.00953320184089415	-5.820766e-11	0.0	-6.541185	6.4696193	1
AC006517.2	0.0054920637	0.0056166556	0.006903353057199211	-5.820766e-11	0.0	-5.8371	5.0700736	1
SLC2A3	0.4072924	0.3850644	0.3980933596318212	1.387259	0.8695652173913043	1.848795	17.066706	1
AC006511.6	0.0059823953	0.006118109	0.007889546351084813	-5.820766e-11	0.0	-5.958405	5.4524097	1
C3AR1	0.016184194	0.01655131	0.021696252465483234	-5.820766e-11	0.0	-7.3794928	14.018753	1
A2M	0.5525825	0.5379643	0.4832347140039448	1.1970503	0.7246376811594203	1.1537538	7.0208144	1
CLEC1B	0.01737583	0.017769974	0.021367521367521368	-5.820766e-11	0.0	-7.481395	14.156406	1
CLEC7A	0.0072493167	0.0074137673	0.009204470742932281	-5.820766e-11	0.0	-6.2314653	6.5041733	1
AC022075.1	0.013241922	0.013542299	0.013149243918474688	-5.820766e-11	0.0	-7.0919437	8.772288	1
MANSC1	0.2679209	0.27234322	0.2975016436554898	0.07293417	0.10144927536231885	-1.8993119	8.704378	1
PLBD1	0.040214937	0.04112713	0.048980933596318214	-5.820766e-11	0.0	-8.687451	31.61524	1
MGP	0.46100855	0.4709659	0.30407626561472717	0.021998819	0.028985507246376812	-4.4138875	44.55244	1
RERG	0.05147031	0.052472997	0.07034845496383958	0.007258222	0.014492753623188406	-2.836893	6.683977	1
MGST1	0.1474321	0.14993955	0.1712689020381328	0.03689456	0.057971014492753624	-2.0199578	6.059029	1
RERGL	0.013242382	0.0135427695	0.01873767258382643	-5.820766e-11	0.0	-7.0919933	11.579525	1
AC092828.1	0.01072898	0.010972358	0.015450361604207758	-5.820766e-11	0.0	-6.7908196	10.352385	1
KCNJ8	0.012488548	0.012771837	0.015450361604207758	-5.820766e-11	0.0	-7.008075	9.338876	1
ABCC9	0.010077588	0.010306192	0.014464168310322156	-5.820766e-11	0.0	-6.701299	9.3535595	1
ETFRF1	0.1786957	0.18165082	0.210387902695595	0.04839137	0.057971014492753624	-1.9061619	6.1490626	1
AC087239.1	0.0050634854	0.005178356	0.007232084155161078	-5.820766e-11	0.0	-5.722018	5.102418	1
TM7SF3	0.37327904	0.37980244	0.3967784352399737	0.0856611	0.10144927536231885	-2.1472337	12.967139	1
PPFIBP1	0.787519	0.7776238	0.6666666666666666	1.2237837	0.8405797101449275	0.6541368	6.193857	1
AC009509.4	0.009846785	0.010070153	0.012491781722550954	-5.820766e-11	0.0	-6.668198	8.744336	1
AC009318.1	0.022776134	0.023292772	0.027942143326758713	-5.820766e-11	0.0	-7.86992	18.089552	1
AC016957.2	0.006741816	0.0068947556	0.009204470742932281	-5.820766e-11	0.0	-6.1282024	6.310895	1
SYT10	0.097924195	0.10014555	0.0992767915844839	-5.820766e-11	0.0	-9.969323	44.55244	1
AC023158.1	0.009589191	0.009806716	0.012163050624589087	-5.820766e-11	0.0	-6.630336	8.435968	1
ALG10B	0.012784053	0.013074045	0.017422748191978962	-5.820766e-11	0.0	-7.0415554	11.873816	1
CNTN1	0.014718263	0.015052129	0.0210387902695595	-5.820766e-11	0.0	-7.2433777	13.603836	1
SLC38A1	0.5411053	0.5494542	0.5082182774490467	0.17300868	0.17391304347826086	-1.6665838	10.086139	1
AC008035.1	0.010595353	0.0108357	0.013477975016436555	-5.820766e-11	0.0	-6.7729025	9.151688	1
ARF3	0.53273535	0.53896993	0.5295857988165681	0.25785118	0.3188405797101449	-1.0633745	6.4896903	1
RHEBL1	0.018503835	0.018923566	0.023011176857330704	-5.820766e-11	0.0	-7.571645	15.240159	1
METTL7A	0.022421317	0.022929907	0.03188691650230112	-5.820766e-11	0.0	-7.8473654	20.320757	1
POU6F1	0.01586235	0.016222164	0.019395134779750165	-5.820766e-11	0.0	-7.3506894	13.074415	1
GRASP	0.22840291	0.2169439	0.23668639053254437	0.7335869	0.6521739130434783	1.7571777	9.276834	1
EIF4B	0.70944804	0.6984166	0.6236028928336621	1.1958064	0.8695652173913043	0.7757382	7.872153	1
AC068888.2	0.012656951	0.01294406	0.016107823800131493	-5.820766e-11	0.0	-7.0272503	10.55948	1
PCBP2-OT1	0.006404561	0.0065498506	0.007889546351084813	-5.820766e-11	0.0	-6.0552506	5.595778	1
TARBP2	0.10944462	0.111382544	0.13609467455621302	0.024015285	0.028985507246376812	-2.2087982	5.3705935	1
HOXC10	0.008676401	0.008873222	0.01282051282051282	-5.820766e-11	0.0	-6.487555	8.395438	1
HOXC6	0.012979711	0.013274142	0.0190664036817883	-5.820766e-11	0.0	-7.0633035	12.417546	1
HOXC9	0.12022269	0.122949824	0.14497041420118342	-5.820766e-11	0.0	-10.265028	44.55244	1
HOXC8	0.012579469	0.012864821	0.01775147928994083	-5.820766e-11	0.0	-7.0184593	11.413719	1
AC079313.2	0.0105052	0.0107435025	0.01282051282051282	-5.820766e-11	0.0	-6.760688	8.929935	1
NCKAP1L	0.0062881033	0.006430751	0.008547008547008548	-5.820766e-11	0.0	-6.029178	6.066222	1
PDE1B	0.029855812	0.030533032	0.041748849441157136	-5.820766e-11	0.0	-8.258945	26.831663	1
BLOC1S1	0.9459492	0.953567	0.7564102564102564	0.6101474	0.5942028985507246	-0.64409137	5.5454297	1
AC009779.2	0.034381982	0.035088725	0.04240631163708087	0.003224644	0.014492753623188406	-3.4038415	10.785367	1
RAB5B	0.26319405	0.26691067	0.30013149243918474	0.09932145	0.14492753623188406	-1.4252683	5.267225	1
CDK4	0.53114134	0.5372808	0.5233399079552926	0.26045278	0.2753623188405797	-1.0443692	5.0878835	1
AC048341.2	0.0122726215	0.012551013	0.01643655489809336	-5.820766e-11	0.0	-6.98311	10.721238	1
PPM1H	0.028132502	0.028770635	0.036817882971729124	-5.820766e-11	0.0	-8.17346	24.029875	1
DPY19L2	0.01684035	0.017222349	0.021696252465483234	-5.820766e-11	0.0	-7.4364915	14.280765	1
C12orf66	0.012428709	0.012710641	0.017094017094017096	-5.820766e-11	0.0	-7.0011997	11.439035	1
TMBIM4	0.91074574	0.9185344	0.7350427350427351	0.5674133	0.5507246376811594	-0.6948367	5.7081323	1
CPM	0.25264186	0.25633723	0.2794214332675871	0.08970347	0.13043478260869565	-1.5137625	6.0833006	1
LGR5	0.006274008	0.006416336	0.008875739644970414	-5.820766e-11	0.0	-6.02599	6.0971165	1
TRHDE	0.045917608	0.046958975	0.0670611439842209	-5.820766e-11	0.0	-8.878327	40.80441	1
TRHDE-AS1	0.032756653	0.033499673	0.04569362261669954	-5.820766e-11	0.0	-8.392304	28.775547	1
GLIPR1L2	0.006155712	0.006295357	0.007560815253122946	-5.820766e-11	0.0	-5.998954	5.3356285	1
NAV3	0.10411518	0.10611834	0.13050624589086127	0.015810706	0.014492753623188406	-2.7389631	6.239763	1
MYF6	0.015207597	0.01555256	0.01873767258382643	-5.820766e-11	0.0	-7.2902555	12.636637	1
TMTC2	0.013135057	0.013433011	0.018080210387902695	-5.820766e-11	0.0	-7.08034	11.884974	1
LRRIQ1	0.018119466	0.018530477	0.022682445759368838	-5.820766e-11	0.0	-7.5415215	15.160509	1
RASSF9	0.013426425	0.013730988	0.020710059171597635	-5.820766e-11	0.0	-7.111761	13.871233	1
MGAT4C	0.01261778	0.0129040005	0.016107823800131493	-5.820766e-11	0.0	-7.0228124	10.532684	1
DCN	0.017192595	0.017582582	0.023011176857330704	-5.820766e-11	0.0	-7.466186	14.584596	1
NUDT4	0.53220505	0.5390222	0.5019723865877712	0.23163944	0.2608695652173913	-1.2181088	7.397752	1
SOCS2-AS1	0.0077752555	0.007951636	0.010190664036817882	-5.820766e-11	0.0	-6.3312106	6.7620783	1
NDUFA12	1.0489393	1.057965	0.8004602235371466	0.65107155	0.5797101449275363	-0.7003188	5.9316406	1
CDK17	0.48263517	0.48841745	0.47567389875082183	0.22769366	0.2753623188405797	-1.1006825	5.831004	1
CFAP54	0.020889875	0.021363726	0.027284681130834976	-5.820766e-11	0.0	-7.7457576	17.98385	1
UHRF1BP1L	0.07510258	0.07660523	0.09401709401709402	0.0088490965	0.028985507246376812	-3.0995111	14.037795	1
GAS2L3	0.251033	0.25484812	0.26397107166337935	0.082816765	0.11594202898550725	-1.6204679	6.314836	1
GNPTAB	0.38332346	0.3884609	0.3971071663379356	0.15681238	0.2028985507246377	-1.3081814	6.3207455	1
PMCH	0.019997431	0.020451041	0.01873767258382643	-5.820766e-11	0.0	-7.6830683	10.999952	1
TXNRD1	0.65288824	0.6595043	0.5877712031558185	0.36119002	0.391304347826087	-0.8684435	5.1049995	1
EID3	0.028594721	0.029243339	0.03418803418803419	-5.820766e-11	0.0	-8.19689	22.523703	1
SLC41A2	0.032725457	0.03346777	0.04569362261669954	-5.820766e-11	0.0	-8.390934	28.96729	1
ALDH1L2	0.0059029255	0.0060368367	0.009861932938856016	-5.820766e-11	0.0	-5.939424	6.4629693	1
AC079174.2	0.005190025	0.005307766	0.007232084155161078	-5.820766e-11	0.0	-5.756962	5.0315337	1
AC007541.1	0.015061641	0.015403295	0.01972386587771203	-5.820766e-11	0.0	-7.276432	12.895022	1
CMKLR1	0.0055192597	0.0056444686	0.008547008547008548	-5.820766e-11	0.0	-5.8441024	5.814258	1
ISCU	0.6547292	0.66239107	0.6035502958579881	0.31692412	0.34782608695652173	-1.0633085	6.887291	1
TMEM119	0.009947042	0.010172684	0.014792899408284023	-5.820766e-11	0.0	-6.68267	9.708646	1
FAM222A	0.008094711	0.008278337	0.010848126232741617	-5.820766e-11	0.0	-6.3885927	7.664375	1
VPS29	1.0611709	1.0705397	0.8021038790269559	0.64816827	0.5942028985507246	-0.72381026	7.0078034	1
ACAD10	0.037442043	0.03829134	0.04865220249835635	-5.820766e-11	0.0	-8.584638	31.510672	1
TMEM116	0.02729879	0.027918011	0.03780407626561473	-5.820766e-11	0.0	-8.130212	24.276712	1
TRAFD1	0.07889885	0.08043835	0.09697567389875082	0.011019956	0.014492753623188406	-2.856525	7.0597696	1
OAS1	0.006254184	0.0063960627	0.00821827744904668	-5.820766e-11	0.0	-6.0214944	5.763574	1
DTX1	0.016492356	0.01686646	0.026298487836949377	-5.820766e-11	0.0	-7.406543	16.382017	1
AC130895.1	0.0077611394	0.007937199	0.010190664036817882	-5.820766e-11	0.0	-6.328622	6.8938384	1
VSIG10	0.079446286	0.081028916	0.09566074950690336	0.009666181	0.014492753623188406	-3.05435	8.822721	1
PEBP1	1.1322579	1.1446269	0.8178829717291256	0.58698773	0.5652173913043478	-0.9633553	10.748508	1
SRRM4	0.0061905063	0.006330941	0.008547008547008548	-5.820766e-11	0.0	-6.006959	6.0612926	1
AC002070.1	0.08170397	0.083268784	0.09763313609467456	0.012709134	0.014492753623188406	-2.7023344	5.8827133	1
DIABLO	0.008344565	0.008533859	0.01051939513477975	-5.820766e-11	0.0	-6.4319344	7.3394394	1
VPS33A	0.12188725	0.124089	0.1462853385930309	0.024826491	0.043478260869565216	-2.3167858	7.6145444	1
TMED2-DT	0.008309255	0.008497748	0.010848126232741617	-5.820766e-11	0.0	-6.4258876	7.2321057	1
AC068790.7	0.006891231	0.0070475596	0.010190664036817882	-5.820766e-11	0.0	-6.1593795	6.935343	1
RFLNA	0.009967172	0.010193271	0.013149243918474688	-5.820766e-11	0.0	-6.6855583	8.591027	1
TMEM132B	0.0076166117	0.007789394	0.011176857330703484	-5.820766e-11	0.0	-6.301843	7.6458945	1
FZD10-AS1	0.00811447	0.008298544	0.01051939513477975	-5.820766e-11	0.0	-6.3920684	7.3975224	1
FZD10	0.01524439	0.015590189	0.01873767258382643	-5.820766e-11	0.0	-7.29372	12.442687	1
AL161772.1	0.02060239	0.021069722	0.024326101249178174	-5.820766e-11	0.0	-7.725859	15.61187	1
LATS2-AS1	0.009893545	0.010117973	0.011176857330703484	-5.820766e-11	0.0	-6.674966	7.609923	1
SPATA13	0.023058813	0.02358186	0.029914529914529916	-5.820766e-11	0.0	-7.8876395	19.58013	1
SHISA2	0.02224211	0.022746634	0.027284681130834976	-5.820766e-11	0.0	-7.835839	17.245613	1
RASL11A	0.0058692098	0.0060023563	0.008547008547008548	-5.820766e-11	0.0	-5.9312954	5.921061	1
PAN3-AS1	0.010270086	0.0105030555	0.01413543721236029	-5.820766e-11	0.0	-6.7283373	9.463351	1
FLT1	1.9559622	1.9267337	0.9612097304404996	3.2445488	1.0	0.75183016	27.226868	1
POMP	2.143393	2.1674342	0.9835634451019066	1.0835247	0.7536231884057971	-1.0001894	18.010023	1
SLC46A3	0.4610527	0.4703907	0.45923734385272846	0.049347207	0.07246376811594203	-3.2502053	29.775467	1
HSPH1	0.54777205	0.5542494	0.5157790927021696	0.26219055	0.30434782608695654	-1.0796299	6.0663004	1
FRY	0.04078952	0.041714743	0.05489809335963182	-5.820766e-11	0.0	-8.707869	34.905315	1
BRCA2	0.022844225	0.023289263	0.027613412228796843	0.003224644	0.014492753623188406	-2.8145745	5.515935	1
N4BP2L1	0.010224497	0.010456433	0.013149243918474688	-5.820766e-11	0.0	-6.7219796	8.669312	1
N4BP2L2-IT2	0.028062683	0.028699232	0.03616042077580539	-5.820766e-11	0.0	-8.169888	23.386837	1
AL138820.1	0.010609533	0.010850201	0.01282051282051282	-5.820766e-11	0.0	-6.7748146	8.663591	1
AL138999.1	0.010501087	0.010739296	0.013149243918474688	-5.820766e-11	0.0	-6.760128	9.127371	1
DCLK1	0.008629595	0.008825354	0.013149243918474688	-5.820766e-11	0.0	-6.4798384	9.119422	1
CCDC169	0.0053377775	0.00545887	0.007232084155161078	-5.820766e-11	0.0	-5.7967205	5.223222	1
SPART-AS1	0.0056001176	0.0057271603	0.00821827744904668	-5.820766e-11	0.0	-5.864722	5.827117	1
POSTN	0.09873767	0.10097748	0.11439842209072978	-5.820766e-11	0.0	-9.981247	44.55244	1
LINC02334	0.008490581	0.008683186	0.01051939513477975	-5.820766e-11	0.0	-6.456673	7.211314	1
RGCC	0.84723294	0.85704374	0.6341222879684418	0.41476902	0.37681159420289856	-1.0468812	7.6162	1
VWA8	0.073480524	0.07496804	0.09467455621301775	0.007893946	0.014492753623188406	-3.231219	10.675076	1
TNFSF11	0.01495322	0.0152924135	0.024326101249178174	-5.820766e-11	0.0	-7.2660766	15.306171	1
EPSTI1	0.006264979	0.0064071026	0.011505588428665352	-5.820766e-11	0.0	-6.0239444	7.5832634	1
DNAJC15	0.66253704	0.6695957	0.5848126232741617	0.351357	0.34782608695652173	-0.9301576	5.411206	1
CCDC122	0.0555323	0.056583535	0.06969099276791585	0.009179805	0.014492753623188406	-2.6107633	5.146022	1
LACC1	0.12969913	0.1323902	0.1531886916502301	0.011065875	0.014492753623188406	-3.5687175	15.696775	1
TSC22D1	1.2328755	1.2193527	0.8385930309007232	1.8290652	0.927536231884058	0.58495146	7.499494	1
TSC22D1-AS1	0.008634561	0.008830432	0.012163050624589087	-5.820766e-11	0.0	-6.480659	8.179065	1
SLC25A30	0.016108166	0.016473558	0.020710059171597635	-5.820766e-11	0.0	-7.3727403	13.888299	1
LCP1	0.10627448	0.10861209	0.12491781722550953	0.003224644	0.014492753623188406	-5.031169	44.55244	1
LPAR6	0.15835477	0.15126269	0.16863905325443787	0.4710279	0.463768115942029	1.6381092	5.060607	1
FAM124A	0.041466072	0.042278897	0.05128205128205128	0.0056244447	0.014492753623188406	-2.8881385	6.8102674	1
AL162377.1	0.015042754	0.015383979	0.01972386587771203	-5.820766e-11	0.0	-7.2746334	12.673637	1
ATP7B	0.018558716	0.018979693	0.023997370151216304	-5.820766e-11	0.0	-7.575895	15.5778055	1
AL139089.1	0.014919706	0.015258139	0.020710059171597635	-5.820766e-11	0.0	-7.2628603	13.496163	1
AL442636.1	0.009548486	0.009765089	0.012163050624589087	-5.820766e-11	0.0	-6.624261	8.122763	1
PCDH17	0.8980502	0.8752552	0.6620644312952005	1.9030095	0.927536231884058	1.1204181	13.591222	1
PCDH9	0.2556289	0.26063946	0.2564102564102564	0.034707062	0.057971014492753624	-2.9051569	19.33005	1
DACH1	0.04356768	0.044555746	0.05555555555555555	-5.820766e-11	0.0	-8.802703	34.275715	1
KLF5	0.055654556	0.048656635	0.059500328731097965	0.36416763	0.37681159420289856	2.901328	5.246242	1
KCTD12	0.35965818	0.365763	0.3678500986193294	0.09049377	0.13043478260869565	-2.0138197	12.906069	1
CLN5	0.27043796	0.27402443	0.30802103879026954	0.11230204	0.15942028985507245	-1.2861625	5.103527	1
SLAIN1	0.0139080165	0.014223502	0.01775147928994083	-5.820766e-11	0.0	-7.1622415	11.513864	1
SLITRK1	0.006335687	0.006479414	0.008875739644970414	-5.820766e-11	0.0	-6.039888	6.0178633	1
GPC5	0.011666885	0.011931537	0.014792899408284023	-5.820766e-11	0.0	-6.910678	9.726907	1
DNAJC3-DT	0.014621699	0.014953374	0.019395134779750165	-5.820766e-11	0.0	-7.233944	12.435484	1
DOCK9	0.46867144	0.47696733	0.45627876397107164	0.1029103	0.11594202898550725	-2.2114043	13.325835	1
UBAC2-AS1	0.008103411	0.008287235	0.011176857330703484	-5.820766e-11	0.0	-6.3901243	7.5291953	1
PCCA-DT	0.09478332	0.09653619	0.11768573307034845	0.01751286	0.028985507246376812	-2.4559345	6.97841	1
CCDC168	0.0077338973	0.00790934	0.008547008547008548	-5.820766e-11	0.0	-6.323612	5.6125574	1
AL163534.1	0.0077711158	0.007947402	0.00953320184089415	-5.820766e-11	0.0	-6.330452	6.5803385	1
AL390755.3	0.021423966	0.021909934	0.027942143326758713	-5.820766e-11	0.0	-7.782012	18.399103	1
TEX29	0.00586503	0.0059980815	0.007232084155161078	-5.820766e-11	0.0	-5.9302845	5.300736	1
LINC00354	0.012240724	0.012518392	0.015121630506245891	-5.820766e-11	0.0	-6.979385	10.078171	1
AL139384.2	0.005544354	0.005670132	0.007232084155161078	-5.820766e-11	0.0	-5.8505335	5.184124	1
MCF2L-AS1	0.006724035	0.006876571	0.007889546351084813	-5.820766e-11	0.0	-6.124447	5.720876	1
TFDP1	0.21099135	0.21452492	0.2416173570019724	0.055186145	0.08695652173913043	-1.9568276	8.851143	1
GAS6-DT	0.007837075	0.008014857	0.010848126232741617	-5.820766e-11	0.0	-6.3424945	7.4225883	1
CCNB1IP1	0.18576027	0.17578259	0.20808678500986194	0.62563294	0.5942028985507246	1.8309344	7.4758153	1
RNASE6	0.035450835	0.036254965	0.042735042735042736	-5.820766e-11	0.0	-8.506009	27.252098	1
MMP14	0.6065362	0.6147772	0.5713346482577252	0.24319638	0.2753623188405797	-1.3375834	9.038323	1
PRMT5	0.09593729	0.09769566	0.11932938856015779	0.01842405	0.028985507246376812	-2.4003708	6.7696376	1
C14orf93	0.016131112	0.016497023	0.021367521367521368	-5.820766e-11	0.0	-7.3747816	14.35861	1
PSMB5	1.5686069	1.5799979	0.9194608809993425	1.0664529	0.7681159420289855	-0.5670585	7.2930093	1
SLC7A8	0.14864755	0.15169613	0.16995397764628534	0.014253398	0.028985507246376812	-3.4026709	17.769703	1
MYH6	0.0064639845	-1.1568773e-09	0.0	0.29144147	0.3333333333333333	11.509502	6.059306	1
ZFHX2	0.02320066	0.023726925	0.02925706771860618	-5.820766e-11	0.0	-7.89645	18.914768	1
AL135999.1	0.012061463	0.012335064	0.01643655489809336	-5.820766e-11	0.0	-6.958271	11.111233	1
LTB4R	0.027087519	0.027701948	0.03550295857988166	-5.820766e-11	0.0	-8.119043	23.484419	1
STXBP6	0.010124734	0.010354405	0.014792899408284023	-5.820766e-11	0.0	-6.7079678	9.485692	1
AL079343.1	0.00766447	0.007838338	0.008875739644970414	-5.820766e-11	0.0	-6.3107657	6.0358424	1
PSMA6	1.2323941	1.2405297	0.8570019723865878	0.8737424	0.7246376811594203	-0.5056276	5.0249414	1
SSTR1	0.03347494	0.03423425	0.041748849441157136	-5.820766e-11	0.0	-8.423506	26.862911	1
CLEC14A	0.86124194	0.8767445	0.6466140696909928	0.17785971	0.17391304347826086	-2.3007703	22.35016	1
AL121821.2	0.017149685	0.0175387	0.02564102564102564	-5.820766e-11	0.0	-7.462601	16.405241	1
MDGA2	0.018193185	0.01860587	0.02695595003287311	-5.820766e-11	0.0	-7.547348	17.870535	1
LINC00648	0.006724223	0.0068767634	0.007560815253122946	-5.820766e-11	0.0	-6.124487	5.398196	1
LINC01588	0.013015772	0.01331102	0.018408941485864562	-5.820766e-11	0.0	-7.067276	12.295027	1
VCPKMT	0.044807345	0.0456589	0.058842866535174225	0.007258222	0.014492753623188406	-2.6366234	5.2138786	1
CDKL1	0.039283127	0.040174183	0.04766600920447074	-5.820766e-11	0.0	-8.653712	30.7507	1
ATL1	0.2705309	0.2756206	0.2968441814595661	0.046121724	0.07246376811594203	-2.576564	14.001639	1
SAV1	0.194438	0.18685335	0.21630506245890863	0.52881104	0.5072463768115942	1.5003468	5.1111937	1
PTGDR	0.012051183	0.012324552	0.01775147928994083	-5.820766e-11	0.0	-6.957051	11.715364	1
ERO1A	0.38907245	0.3743117	0.38724523339907957	1.0398239	0.782608695652174	1.4737806	11.200026	1
AL139317.3	0.006100547	0.006238941	0.00821827744904668	-5.820766e-11	0.0	-5.986171	5.9022355	1
AL352979.4	0.009083546	0.009289602	0.011505588428665352	-5.820766e-11	0.0	-6.552993	7.6803174	1
AL365295.1	0.011572131	0.0118346345	0.015121630506245891	-5.820766e-11	0.0	-6.8990116	10.072222	1
WDHD1	0.02546222	0.026039783	0.033201840894148585	-5.820766e-11	0.0	-8.030105	21.402662	1
AL049838.1	0.0065375	0.006685805	0.00953320184089415	-5.820766e-11	0.0	-6.084449	6.569849	1
PSMA3	1.0667512	1.0774133	0.7935568704799474	0.59674215	0.5797101449275363	-0.8522844	9.044031	1
AL132989.1	0.006711911	0.006864172	0.008547008547008548	-5.820766e-11	0.0	-6.121881	5.8921494	1
GPR135	0.014775221	0.015110378	0.018408941485864562	-5.820766e-11	0.0	-7.2489133	12.304728	1
L3HYPDH	0.069183834	0.07058831	0.08777120315581854	0.007258222	0.014492753623188406	-3.2640426	10.9448185	1
RTN1	0.011360808	0.011618518	0.014464168310322156	-5.820766e-11	0.0	-6.8726473	10.022415	1
C14orf39	0.007111868	0.0072732014	0.009861932938856016	-5.820766e-11	0.0	-6.2042203	6.5924487	1
SLC38A6	0.12150394	0.1235973	0.15088757396449703	0.029222095	0.043478260869565216	-2.0767539	5.2657332	1
LINC01303	0.010077667	0.010306273	0.012491781722550954	-5.820766e-11	0.0	-6.7013106	8.49101	1
HIF1A	1.0540793	1.0660244	0.8030900723208415	0.5274998	0.4782608695652174	-1.0148599	9.301396	1
AKAP5	0.020565068	0.021031553	0.026627218934911243	-5.820766e-11	0.0	-7.7232556	17.594315	1
HSPA2	0.0062543647	0.006396248	0.00821827744904668	-5.820766e-11	0.0	-6.021536	5.5336637	1
