gene	mean	HO_mean	HO_positive_frac	ReAgg-CM_mean	ReAgg-CM_positive_frac	log2FC	-log10 p-val	is_significant
AL357140.4	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
LZIC	0.4153521	0.45656776	0.5394736842105263	0.36995545	0.391304347826087	-0.30340353	0.5234931	0
AL357140.2	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
NMNAT1	0.1017515	0.12649348	0.17105263157894737	0.07449935	0.10144927536231885	-0.7629682	0.6186759	0
AL603962.1	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
RBP7	0.06541607	0.07671419	0.10526315789473684	0.052971616	0.07246376811594203	-0.53343236	0.29544243	0
UBE4B	0.11714824	0.16406114	0.21052631578947367	0.065476015	0.08695652173913043	-1.3238726	1.3217638	0
KIF1B	0.4685982	0.45526797	0.5263157894736842	0.48328093	0.5072463768115942	0.0861278	0.13446034	0
AL139424.3	0.004225431	0.008061662	0.013157894736842105	-5.820766e-11	0.0	-6.350792	0.49413744	0
AL139424.2	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
PGD	0.24004534	0.21681565	0.2894736842105263	0.26563215	0.30434782608695654	0.29283863	0.32607156	0
AL139424.1	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
CENPS	0.033397716	0.038935646	0.039473684210526314	0.027297985	0.043478260869565216	-0.5107225	0.15073831	0
CORT	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
DFFA	0.31916156	0.4077321	0.4868421052631579	0.22160622	0.2608695652173913	-0.8793259	1.9203256	0
AL354956.1	0.008299918	0.015835354	0.02631578947368421	-5.820766e-11	0.0	-7.316088	0.7926035	0
PEX14	0.06491534	0.07876514	0.13157894736842105	0.049660347	0.07246376811594203	-0.66439116	0.41309196	0
AL139423.2	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
CASZ1	0.0109597435	-7.2759576e-11	0.0	0.023031346	0.028985507246376812	7.8537064	0.78096986	0
AL139423.1	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
C1orf127	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
TARDBP	0.27244404	0.22776103	0.3157894736842105	0.3216605	0.3188405797101449	0.49783295	0.6968169	0
MASP2	0.001904315	0.0036332444	0.013157894736842105	-5.820766e-11	0.0	-5.222359	0.49413478	0
AL109811.2	0.04731098	0.052781764	0.07894736842105263	0.04128506	0.043478260869565216	-0.35366026	0.13924904	0
SRM	0.4211398	0.40705672	0.42105263157894735	0.4366519	0.4492753623188406	0.1012297	0.13008264	0
EXOSC10	0.16150102	0.15434036	0.23684210526315788	0.16938868	0.2028985507246377	0.13413909	0.10525823	0
AL109811.1	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
EXOSC10-AS1	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
MTOR	0.11172727	0.12438742	0.18421052631578946	0.097782604	0.11594202898550725	-0.34687558	0.2412113	0
MTOR-AS1	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
ANGPTL7	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
UBIAD1	0.023744991	0.04530303	0.07894736842105263	-5.820766e-11	0.0	-8.826646	1.7646708	0
AL031291.1	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
DISP3	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
AL590989.1	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
LINC01647	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
AL031731.1	0.0054865633	0.0104677705	0.013157894736842105	-5.820766e-11	0.0	-6.723528	0.49413863	0
FBXO2	0.006277815	0.011977395	0.02631578947368421	-5.820766e-11	0.0	-6.9161663	0.7212357	0
FBXO44	0.0413282	0.039559606	0.06578947368421052	0.04327618	0.057971014492753624	0.12923269	0.047929578	0
FBXO6	0.009829794	0.018754195	0.02631578947368421	-5.820766e-11	0.0	-7.5587425	0.7644279	0
MAD2L2	0.14963849	0.14371456	0.19736842105263158	0.15616393	0.17391304347826086	0.11977498	0.08469305	0
DRAXIN	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
AGTRAP	0.32620868	0.34632918	0.42105263157894735	0.3040475	0.36231884057971014	-0.1877894	0.24845037	0
C1orf167	0.0035318001	0.0067382883	0.013157894736842105	-5.820766e-11	0.0	-6.0955644	0.49413693	0
AL953897.1	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
MTHFR	0.1563116	0.14181276	0.21052631578947367	0.17228183	0.21739130434782608	0.2806034	0.23150718	0
CLCN6	0.102237076	0.08887414	0.15789473684210525	0.1169556	0.14492753623188406	0.395736	0.28085744	0
NPPA	0.017115034	-7.2759576e-11	0.0	0.035966374	0.057971014492753624	8.494512	1.2108151	0
NPPB	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
AL021155.5	0.0073989625	0.014116426	0.02631578947368421	-5.820766e-11	0.0	-7.151416	0.73737943	0
KIAA2013	0.27515787	0.26333496	0.39473684210526316	0.28818068	0.3188405797101449	0.13002737	0.14816691	0
PLOD1	0.726196	0.7418326	0.7105263157894737	0.70897335	0.5942028985507246	-0.0653533	0.123982154	0
AL096840.2	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
MFN2	0.10358696	0.05593582	0.10526315789473684	0.1560722	0.17391304347826086	1.4787165	1.4303156	0
MIIP	0.05600275	0.075215206	0.11842105263157894	0.03484108	0.043478260869565216	-1.108017	0.68568087	0
TNFRSF8	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
AL357835.1	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
TNFRSF1B	0.13501978	0.15348531	0.19736842105263158	0.11468114	0.13043478260869565	-0.42015466	0.3124584	0
VPS13D	0.08742926	0.10339618	0.15789473684210525	0.06984242	0.10144927536231885	-0.5653378	0.39333734	0
LINC02766	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
DHRS3	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
AC254633.1	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
AADACL4	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
AADACL3	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
C1orf158	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
PRAMEF12	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
PRAMEF1	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
LINC01784	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
PRAMEF11	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
HNRNPCL1	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
PRAMEF2	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
PRAMEF4	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
PRAMEF10	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
PRAMEF7	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
PRAMEF6	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
PRAMEF27	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
HNRNPCL3	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
PRAMEF25	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
HNRNPCL2	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
AC245056.1	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
PRAMEF26	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
HNRNPCL4	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
PRAMEF9	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
PRAMEF13	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
PRAMEF18	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
PRAMEF5	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
PRAMEF8	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
PRAMEF33	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
PRAMEF15	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
AC243961.1	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
PRAMEF14	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
PRAMEF19	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
PRAMEF17	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
PRAMEF20	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
LRRC38	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
AL354712.1	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
PDPN	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
AL359771.1	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
PRDM2	0.27940834	0.26783133	0.3684210526315789	0.29216042	0.34782608695652173	0.12539123	0.14047626	0
KAZN	0.06230202	0.10692546	0.17105263157894737	0.013151455	0.028985507246376812	-3.0137315	2.5661871	0
AL357873.1	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
KAZN-AS1	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
AL031293.1	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
TMEM51-AS1	0.026799984	0.019166984	0.039473684210526314	0.035207435	0.043478260869565216	0.87384146	0.30046338	0
TMEM51	0.110525295	0.11097925	0.17105263157894737	0.11002522	0.13043478260869565	-0.0124444375	0.007255561	0
C1orf195	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
FHAD1	0.008409971	0.00578217	0.013157894736842105	0.011304368	0.014492753623188406	0.9551661	0.17747422	0
AL031283.2	0.0034539124	-7.2759576e-11	0.0	0.007258222	0.014492753623188406	6.2012863	0.49369133	0
AL031283.3	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
AL031283.1	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
EFHD2	0.2144376	0.22085184	0.32894736842105265	0.20737335	0.2463768115942029	-0.09080585	0.083608314	0
CTRC	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
CELA2A	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
CELA2B	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
CASP9	0.0350947	0.039816476	0.06578947368421052	0.029893858	0.043478260869565216	-0.41231737	0.14665595	0
DNAJC16	0.072655156	0.083216436	0.13157894736842105	0.06102227	0.08695652173913043	-0.446903	0.26462942	0
AL121992.3	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
AGMAT	0.00494463	0.009433818	0.013157894736842105	-5.820766e-11	0.0	-6.574983	0.49413675	0
AL121992.1	0.0060882187	0.011615665	0.013157894736842105	-5.820766e-11	0.0	-6.872296	0.49413684	0
DDI2	0.2907167	0.2374387	0.2894736842105263	0.3494001	0.36231884057971014	0.5571303	0.82683307	0
RSC1A1	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
AL121992.2	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
PLEKHM2	0.25858828	0.22075285	0.3157894736842105	0.30026245	0.3333333333333333	0.44361892	0.61977416	0
AL450998.3	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
SLC25A34	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
SLC25A34-AS1	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
TMEM82	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
FBLIM1	0.4330441	0.37918764	0.4605263157894737	0.4923645	0.4927536231884058	0.3767274	0.7305579	0
UQCRHL	0.06732885	0.08424178	0.11842105263157894	0.0486999	0.057971014492753624	-0.7893692	0.4670784	0
AL450998.2	0.08357609	0.09099758	0.13157894736842105	0.07540159	0.10144927536231885	-0.2709056	0.16114369	0
SPEN	0.2704364	0.3129228	0.39473684210526316	0.22364041	0.2463768115942029	-0.48444185	0.6699835	0
ZBTB17	0.039506007	0.049597334	0.06578947368421052	0.028390823	0.043478260869565216	-0.80267125	0.3435988	0
SRARP	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
AL355994.3	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
HSPB7	0.084642686	0.08571549	0.13157894736842105	0.08346092	0.10144927536231885	-0.038409706	0.019253246	0
CLCNKA	0.015428101	0.016593678	0.02631578947368421	0.0141443545	0.014492753623188406	-0.22891158	0.04821521	0
CLCNKB	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
FAM131C	0.038685612	0.027261397	0.039473684210526314	0.051268835	0.057971014492753624	0.9087515	0.36164626	0
EPHA2	0.15174985	0.23241772	0.3157894736842105	0.06289907	0.07246376811594203	-1.8839382	2.8064013	0
AL451042.2	0.008309804	0.015854215	0.02631578947368421	-5.820766e-11	0.0	-7.317795	0.79949504	0
AL451042.1	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
ARHGEF19-AS1	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
ARHGEF19	0.017648784	0.017975332	0.02631578947368421	0.01728921	0.028985507246376812	-0.055829775	0.013143292	0
AL109627.1	0.005783668	0.011034614	0.02631578947368421	-5.820766e-11	0.0	-6.7989087	0.7386567	0
CPLANE2	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
FBXO42	0.09341177	0.13325001	0.19736842105263158	0.049531788	0.07246376811594203	-1.4258816	1.2531871	0
SZRD1	0.3344414	0.2747837	0.3815789473684211	0.40015164	0.42028985507246375	0.5420859	1.0355473	0
SPATA21	0.010332801	0.007297313	0.013157894736842105	0.0136762345	0.014492753623188406	0.89710844	0.16650774	0
NECAP2	0.57860196	0.5776729	0.618421052631579	0.57962525	0.5942028985507246	0.004866802	0.007685956	0
LINC01772	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
AL137802.2	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
AL137802.1	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
LINC01783	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
NBPF1	0.06310264	0.042782746	0.06578947368421052	0.08548386	0.11594202898550725	0.9969414	0.61766803	0
AL137798.1	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
AL137798.2	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
AL021920.1	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
AL021920.3	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
CROCC	0.041038904	0.06527449	0.09210526315789473	0.014344514	0.014492753623188406	-2.1782062	1.0935545	0
BX284668.1	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
BX284668.2	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
BX284668.5	0.038304366	0.038700324	0.06578947368421052	0.03786819	0.043478260869565216	-0.031277403	0.010449112	0
BX284668.6	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
MFAP2	0.34073907	0.37366605	0.4473684210526316	0.30447203	0.3333333333333333	-0.29535204	0.411037	0
AL049569.2	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
AL049569.1	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
ATP13A2	0.099232994	0.09836668	0.14473684210526316	0.100187145	0.14492753623188406	0.026429223	0.013731881	0
SDHB	0.25316852	0.28330398	0.3815789473684211	0.21997659	0.2463768115942029	-0.36485428	0.4394399	0
PADI2	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
LINC02783	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
AL590644.1	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
PADI1	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
PADI3	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
PADI4	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
PADI6	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
RCC2-AS1	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
RCC2	0.18019173	0.1791273	0.23684210526315788	0.18136466	0.2318840579710145	0.017898196	0.013487644	0
ARHGEF10L	0.018471487	0.027903527	0.02631578947368421	0.008082681	0.014492753623188406	-1.7749629	0.4528312	0
LINC02810	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
ACTL8	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
AL357509.1	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
LINC01654	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
IGSF21	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
IGSF21-AS1	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
AL591896.1	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
KLHDC7A	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
PAX7	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
TAS1R2	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
ALDH4A1	0.008534405	0.016282732	0.02631578947368421	-5.820766e-11	0.0	-7.356033	0.7093323	0
IFFO2	0.11217485	0.13611168	0.23684210526315788	0.0858097	0.10144927536231885	-0.6649574	0.6019402	0
AL137127.1	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
UBR4	0.24461362	0.2513733	0.32894736842105265	0.2371689	0.2753623188405797	-0.083882086	0.08028294	0
EMC1-AS1	0.018473184	0.014795948	0.02631578947368421	0.022523489	0.028985507246376812	0.60290146	0.163763	0
EMC1	0.10350871	0.14216723	0.2236842105263158	0.06092819	0.07246376811594203	-1.2210556	1.2301687	0
MRTO4	0.27189037	0.26566902	0.3157894736842105	0.27874345	0.34782608695652173	0.06928242	0.07232678	0
AKR7A3	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
AKR7A2	0.38560528	0.3904073	0.4473684210526316	0.3803164	0.391304347826087	-0.03777003	0.04484426	0
SLC66A1	0.061276037	0.06881553	0.10526315789473684	0.052971546	0.057971014492753624	-0.37689057	0.18142354	0
CAPZB	0.8868618	0.8287062	0.7368421052631579	0.9509175	0.7681159420289855	0.19843711	0.6415784	0
MICOS10	0.60643584	0.59338945	0.6052631578947368	0.6208057	0.5217391304347826	0.065151826	0.102918126	0
AL031727.2	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
NBL1	0.14891481	0.10794119	0.15789473684210525	0.1940454	0.2463768115942029	0.8455561	0.9549024	0
HTR6	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
TMCO4	0.005484262	0.010463379	0.013157894736842105	-5.820766e-11	0.0	-6.7229285	0.49413717	0
RNF186	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
AL391883.1	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
OTUD3	0.06141615	0.09447972	0.15789473684210525	0.024998194	0.028985507246376812	-1.9139473	1.4123037	0
PLA2G2E	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
PLA2G2A	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
PLA2G5	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
PLA2G2D	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
PLA2G2F	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
Z98257.1	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
PLA2G2C	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
UBXN10-AS1	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
UBXN10	0.0034599367	0.0066011804	0.013157894736842105	-5.820766e-11	0.0	-6.0663443	0.49413794	0
LINC01757	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
Z98257.2	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
VWA5B1	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
AL020998.1	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
LINC01141	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
AL139254.1	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
AL139254.2	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
AL139254.3	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
CAMK2N1	0.0023699217	0.0045215734	0.013157894736842105	-5.820766e-11	0.0	-5.530313	0.49413538	0
MUL1	0.062303018	0.061883748	0.10526315789473684	0.06276465	0.08695652173913043	0.020359097	0.00913811	0
FAM43B	0.0056807594	0.010838276	0.013157894736842105	-5.820766e-11	0.0	-6.7732425	0.49413693	0
CDA	0.053226	0.050881967	0.05263157894736842	0.055807658	0.057971014492753624	0.13305877	0.04536381	0
PINK1	0.25084898	0.2501559	0.3157894736842105	0.2516129	0.2753623188405797	0.0083751045	0.0073897718	0
PINK1-AS	0.006508001	-7.2759576e-11	0.0	0.0136762345	0.014492753623188406	7.106039	0.49369088	0
DDOST	0.50928617	0.5427947	0.6447368421052632	0.4723784	0.4782608695652174	-0.2004241	0.37672186	0
KIF17	0.008215225	0.008506899	0.02631578947368421	0.007893946	0.014492753623188406	-0.1065857	0.021855235	0
SH2D5	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
AL663074.1	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
HP1BP3	0.74003655	0.77128714	0.7368421052631579	0.7056155	0.6376811594202898	-0.12836835	0.31493035	0
EIF4G3	0.5769246	0.6221392	0.5921052631578947	0.527123	0.463768115942029	-0.23905605	0.44796073	0
AL031005.2	0.0023699217	0.0045215734	0.013157894736842105	-5.820766e-11	0.0	-5.530313	0.49413538	0
ECE1	0.52576697	0.5842961	0.6447368421052632	0.46130046	0.4927536231884058	-0.34092718	0.8071533	0
