gene	mean	HO_mean	HO_positive_frac	Fus-HO_mean	Fus-HO_positive_frac	log2FC	-log10 p-val	is_significant
AC104451.2	0.0001248862	-3.0704541e-09	0.0	0.00019917774	0.00020805159679600541	1.5810472	0.76788557	0
AC132807.1	9.262294e-09	-3.0704541e-09	0.0	4.9112714e-09	0.0	0.000115223775	44.25141	0
AC132807.2	0.0001147526	0.000108815155	0.00017503938386136881	0.000118281525	0.00010402579839800271	0.06396363	0.020893732	0
SATB1	0.24748935	0.26287484	0.3290740416593734	0.23840433	0.23426609799230208	-0.14090924	3.1074712	0
AC144521.1	0.0055843056	0.0061663473	0.008401890425345704	0.005238745	0.005825444710288151	-0.23112413	0.34342828	0
SATB1-AS1	0.0071279206	0.00868234	0.013302993173464029	0.006204365	0.006761676895870176	-0.4782545	1.2031535	0
KCNH8	0.0027797017	0.0026681651	0.003675827061088745	0.0028465108	0.0030167481535420784	0.09007752	0.07984807	0
AC061958.1	0.05183781	0.05294052	0.07561701382811133	0.05117244	0.05461354415895142	-0.048911422	0.21040535	0
EFHB	0.0025066943	0.00222938	0.0031507089095046386	0.0026719458	0.0027046707583480703	0.2509531	0.23533373	0
RAB5A	0.3454089	0.37522808	0.45142657097847017	0.3277376	0.3121814209924061	-0.19517091	8.265193	0
PP2D1	0.0009283891	0.0018023169	0.001050236303168213	0.00040889502	0.00041610319359201083	-1.9023176	1.0650175	0
KAT2B	0.086819805	0.097238146	0.14318221599859968	0.08061289	0.08582128367835223	-0.27020618	3.7397547	0
SGO1	0.027537342	0.026665978	0.03465779800455102	0.02805981	0.03193592010818683	0.07323727	0.22191148	0
SGO1-AS1	0.00023505354	0.00049318606	0.00035007876772273763	8.156253e-05	0.00010402579839800271	-1.7080183	0.51498765	0
AC116096.1	0.00030057927	0.000120933335	0.00017503938386136881	0.0004073021	0.0003120773951940081	1.1992341	0.47245303	0
AC099753.1	9.262294e-09	-3.0704541e-09	0.0	4.9112714e-09	0.0	0.000115223775	44.25141	0
ZNF385D	0.02722788	0.031864386	0.04060913705583756	0.024477888	0.024342036825132633	-0.37910455	2.0893903	0
ZNF385D-AS1	9.262294e-09	-3.0704541e-09	0.0	4.9112714e-09	0.0	0.000115223775	44.25141	0
ZNF385D-AS2	9.262294e-09	-3.0704541e-09	0.0	4.9112714e-09	0.0	0.000115223775	44.25141	0
UBE2E2-AS1	0.0009809309	0.0010904452	0.0014003150708909505	0.00091586966	0.001040257983980027	-0.22878581	0.14058684	0
UBE2E2	0.53813046	0.55675715	0.5902328023805357	0.5270867	0.4544887132008738	-0.07899338	2.6816835	0
UBE2E1-AS1	0.007975402	0.006568547	0.009627166112375284	0.0088116145	0.009362321855820243	0.4183145	1.0063623	0
UBE2E1	0.5308518	0.56011236	0.5977594958865745	0.5134875	0.4462706751274316	-0.1253637	5.981874	0
NKIRAS1	0.17555992	0.1936408	0.2671100997724488	0.16485034	0.16914594819515238	-0.23209603	5.664109	0
RPL15	3.1659536	3.0867784	0.9593908629441624	3.2130084	0.9751378341828774	0.057821054	25.455727	0
NR1D2	0.20313582	0.22523175	0.29144057412917906	0.19005758	0.18963903047955893	-0.2448552	6.8713307	0
LINC00691	0.0007614285	0.0010404657	0.0007001575354454753	0.0005953875	0.0006241547903880162	-0.71373403	0.31263188	0
THRB	0.0045350357	0.004741012	0.00735165412217749	0.004413005	0.00499323832310413	-0.101220295	0.12744524	0
THRB-IT1	0.00055125955	0.00044109754	0.0007001575354454753	0.00061672734	0.0007281805887860189	0.40553573	0.21457708	0
THRB-AS1	0.00082030584	0.0006098539	0.001050236303168213	0.00094531797	0.0009362321855820243	0.5583478	0.37996453	0
AC012087.2	0.00010031665	0.00014541362	0.00017503938386136881	7.354892e-05	0.00010402579839800271	-0.49987295	0.18098135	0
AC092422.1	0.0001338605	0.00035927407	0.00035007876772273763	4.9112714e-09	0.0	-2.1992846	0.6867311	0
RARB	0.014315117	0.01544016	0.02485559250831437	0.013641715	0.014771663372516385	-0.17743929	0.4950009	0
TOP2B	0.48358747	0.5146861	0.5575004375984597	0.46513644	0.41391865182565274	-0.1460091	6.9774933	0
NGLY1	0.2852912	0.31957313	0.3975144407491686	0.26497877	0.2577759284302507	-0.2701764	12.024485	0
OXSM	0.06418444	0.07236021	0.10467355154909855	0.059309486	0.06418391761156766	-0.28649572	3.068959	0
LINC00692	9.262294e-09	-3.0704541e-09	0.0	4.9112714e-09	0.0	0.000115223775	44.25141	0
AC099754.1	1.9735562e-05	5.2915748e-05	0.00017503938386136881	4.9112714e-09	0.0	-0.61266613	0.49856377	0
LRRC3B	0.001150608	0.0008780483	0.0012252756870295817	0.0013126115	0.0016644127743680433	0.53038704	0.43119186	0
NEK10	0.004684173	0.0049909903	0.008401890425345704	0.004502154	0.005201289919900136	-0.14563702	0.19769025	0
AC099535.2	7.991978e-05	0.00021452739	0.00017503938386136881	4.9112714e-09	0.0	-1.6531149	0.49846402	0
SLC4A7	0.1537216	0.17253043	0.22265009627166113	0.14255852	0.14417975657963175	-0.27512085	6.036704	0
LINC02084	6.170765e-05	0.0001656122	0.00017503938386136881	4.9112714e-09	0.0	-1.4092506	0.49854293	0
EOMES	9.262294e-09	-3.0704541e-09	0.0	4.9112714e-09	0.0	0.000115223775	44.25141	0
LINC01980	0.026439583	0.02844613	0.03938386136880798	0.025250945	0.026318526994694683	-0.17125568	0.6502137	0
LINC01981	0.0002287566	0.0004781871	0.00017503938386136881	8.048298e-05	0.00010402579839800271	-1.6796737	0.38489607	0
LINC01967	0.00025636452	0.0003432375	0.0005251181515841065	0.00020461911	0.00020805159679600541	-0.54107356	0.2360836	0
CMC1	0.31056163	0.3261507	0.41046735515490984	0.30134887	0.2923124934983876	-0.11406768	2.8898609	0
AZI2	0.32527074	0.33060077	0.41641869420619637	0.32215142	0.307604285862894	-0.03733968	0.5523788	0
ZCWPW2	0.037375405	0.04310283	0.06161386311920182	0.03397333	0.03682513263289296	-0.34248286	2.5169156	0
RBMS3	0.4633154	0.4855109	0.5186416943812358	0.4501567	0.3946738791220223	-0.10905305	3.6889708	0
RBMS3-AS3	0.053340215	0.056259193	0.07859268335375459	0.051593307	0.055237698949339435	-0.124673404	0.7211454	0
RBMS3-AS2	0.0031775797	0.002993708	0.003500787677227376	0.0032873373	0.0031207739519400813	0.13081452	0.105951175	0
RBMS3-AS1	0.00016921933	-3.0704541e-09	0.0	0.00026974909	0.00020805159679600541	1.8865908	0.7457556	0
AC025614.2	0.0001269673	0.00014339646	0.00017503938386136881	0.00011727056	0.00020805159679600541	-0.16381545	0.058079317	0
LINC01985	9.262294e-09	-3.0704541e-09	0.0	4.9112714e-09	0.0	0.000115223775	44.25141	0
AC116035.1	9.262294e-09	-3.0704541e-09	0.0	4.9112714e-09	0.0	0.000115223775	44.25141	0
TGFBR2	0.26301643	0.2695386	0.3315245930334325	0.25919154	0.2498699677520025	-0.056451935	0.76840794	0
AC096921.2	0.00073774956	0.000758203	0.001050236303168213	0.0007254764	0.001040257983980027	-0.05609187	0.026421497	0
GADL1	0.008359054	0.007979872	0.011027481183266234	0.008584554	0.008114012275044212	0.10411945	0.16688332	0
STT3B	0.33605617	0.3626933	0.44197444424995624	0.32028088	0.3037553313221679	-0.17935981	6.9059525	0
OSBPL10	0.018287534	0.01965958	0.026605986346928057	0.017468765	0.020701133881202538	-0.16953954	0.48133862	0
OSBPL10-AS1	0.00078581553	0.00050228107	0.000875196919306844	0.0009541605	0.001040257983980027	0.8075858	0.51800776	0
ZNF860	0.00037099223	0.0004993802	0.0007001575354454753	0.00029457142	0.0003120773951940081	-0.603185	0.2741694	0
GPD1L	0.032432076	0.03426396	0.05181165762296517	0.031349894	0.03588890044731093	-0.12784123	0.55270326	0
AC097639.1	0.0017327012	0.0015723098	0.0022755119901977944	0.0018283743	0.0015603869759700407	0.205543	0.14633414	0
CMTM8	0.04887644	0.05570152	0.08191843164712061	0.04481116	0.04941225423905128	-0.3132304	2.9432225	0
CMTM7	0.039362077	0.038228147	0.05688779975494486	0.040036157	0.04504317070633517	0.0664982	0.2652331	0
CMTM6	0.27097037	0.27992046	0.3625065639768948	0.26570365	0.2644335795277229	-0.075171374	1.312217	0
DYNC1LI1	0.543958	0.5985546	0.6268160336075617	0.5115373	0.4466867783210236	-0.22660239	18.864073	0
CNOT10	0.15173604	0.15081407	0.2093471030981971	0.15229706	0.15437428482263602	0.014107841	0.099489324	0
CNOT10-AS1	9.262294e-09	-3.0704541e-09	0.0	4.9112714e-09	0.0	0.000115223775	44.25141	0
TRIM71	0.037154112	0.036590196	0.05426220899702433	0.03749006	0.040674087173619054	0.034956597	0.1200333	0
CCR4	6.9387366e-05	0.00018623882	0.00035007876772273763	4.9112714e-09	0.0	-1.5171485	0.79444975	0
GLB1	0.18967608	0.20854513	0.2812882898652197	0.178507	0.18162904400291272	-0.22426264	5.6950145	0
TMPPE	0.0021441327	0.0032773614	0.005776299667425171	0.0014715784	0.001768438572766046	-1.1036824	2.0007472	0
CRTAP	0.47994596	0.5034855	0.5622265009627166	0.46598634	0.4157911161968168	-0.111639574	4.4285536	0
AC112211.1	7.14955e-05	0.00019190097	0.00035007876772273763	4.9112714e-09	0.0	-1.5454081	0.7580275	0
SUSD5	0.01087209	0.012166223	0.01732889900227551	0.010100576	0.011234786226984293	-0.26604038	0.6477605	0
FBXL2	0.0531474	0.05971754	0.08401890425345702	0.04922904	0.05305315718298138	-0.27813137	2.3670483	0
UBP1	0.14434004	0.1576285	0.21932434797829511	0.13644947	0.1429314469988557	-0.2080197	3.7541049	0
CLASP2	0.20341408	0.21244708	0.2772623840364082	0.19809683	0.1959846041818371	-0.10084852	1.4861056	0
AC112220.2	0.033464752	0.037674554	0.05408716961316296	0.030969612	0.03328825548736086	-0.28191057	1.705264	0
PDCD6IP	0.5039419	0.52914256	0.5753544547523193	0.48899284	0.43201914074690523	-0.11382079	4.666398	0
LINC01811	0.0073602414	0.009661868	0.015403465779800455	0.0059925597	0.006345573702278165	-0.6801088	2.2243657	0
AC123023.2	0.00093350565	0.0007545045	0.0014003150708909505	0.0010397908	0.001040257983980027	0.41560897	0.27949524	0
AC123023.1	0.00029546194	0.00034998296	0.0007001575354454753	0.0002630248	0.0003120773951940081	-0.30980226	0.14898692	0
AC018359.1	5.64687e-05	-3.0704541e-09	0.0	9.007594e-05	0.00010402579839800271	0.92662024	0.49862814	0
AC007483.1	9.262294e-09	-3.0704541e-09	0.0	4.9112714e-09	0.0	0.000115223775	44.25141	0
ARPP21	0.15143052	0.17909442	0.20497111850166289	0.13500509	0.12514303547279726	-0.40744373	10.979477	0
ARPP21-AS1	9.262294e-09	-3.0704541e-09	0.0	4.9112714e-09	0.0	0.000115223775	44.25141	0
STAC	0.03698855	0.03495529	0.04603535795553999	0.038197808	0.03765733902007698	0.12762961	0.535443	0
DCLK3	0.0010855644	0.0011759347	0.0019254332224750569	0.0010318159	0.0009362321855820243	-0.17291524	0.10104756	0
LINC02033	5.81485e-05	0.00015605288	0.00017503938386136881	4.9112714e-09	0.0	-1.356371	0.49855706	0
TRANK1	0.030913895	0.033989854	0.05023630316821285	0.029092599	0.032143971704982836	-0.22373988	1.1352341	0
AC011816.2	0.00057931925	0.0006984866	0.001050236303168213	0.0005084421	0.00041610319359201083	-0.3921481	0.20229001	0
EPM2AIP1	0.3908001	0.42961594	0.4838088569928234	0.3677746	0.34026838655986685	-0.22416922	11.532827	0
MLH1	0.13345979	0.15125754	0.21442324523017678	0.12287325	0.1306564027878914	-0.29961604	6.824705	0
LRRFIP2	0.35107392	0.3790725	0.45142657097847017	0.33448312	0.31467804015395817	-0.1804897	6.9668097	0
AC126118.1	0.0036193067	0.0042623347	0.005601260283563802	0.0032376712	0.0032247997503380837	-0.38625854	0.4701635	0
AC097359.3	0.00016000739	0.0002949149	0.0005251181515841065	7.993947e-05	0.00010402579839800271	-1.1340301	0.58878255	0
AC097359.2	0.012911406	0.012779873	0.018554174689305095	0.012985577	0.01341932799334235	0.022859145	0.04283728	0
GOLGA4	1.0926971	1.1474007	0.8382636093120952	1.0601984	0.7174659315510247	-0.114024684	12.741177	0
C3orf35	0.011422545	0.014310141	0.01767897776999825	0.009703367	0.010194528243004266	-0.55573523	1.7486314	0
ITGA9	0.033647127	0.036322363	0.053912130229301594	0.032063473	0.03526474565692292	-0.17940128	0.8669911	0
ITGA9-AS1	0.022275405	0.023332903	0.033607561701382814	0.021649864	0.022781649849162592	-0.10752935	0.3101302	0
CTDSPL	0.11539665	0.124808684	0.17521442324523018	0.1097926	0.11900551336731509	-0.18477954	2.5186398	0
VILL	0.0020551165	0.0016981898	0.002800630141781901	0.002267493	0.002600644959950068	0.39681497	0.40770474	0
PLCD1	0.021481616	0.023199236	0.03518291615613513	0.020461889	0.0230937272443566	-0.18030982	0.6557889	0
DLEC1	0.000990596	0.0014646368	0.0014003150708909505	0.0007087544	0.0008322063871840217	-0.9520542	0.59367937	0
ACAA1	0.3674023	0.4066895	0.4810082268510415	0.34410208	0.3242484136065744	-0.24102658	13.114251	0
MYD88	0.024718734	0.026377866	0.04113425520742167	0.023737477	0.026734630188286694	-0.15155528	0.58035177	0
OXSR1	0.22835876	0.25971398	0.33642569578155085	0.20978776	0.20825964839280142	-0.30786097	12.083348	0
SLC22A13	0.0012768845	0.0011980047	0.0015753544547523193	0.0013241173	0.0015603869759700407	0.13377234	0.08174893	0
SLC22A14	0.00043788558	0.0005873433	0.0007001575354454753	0.00034891538	0.00041610319359201083	-0.61458725	0.2754613	0
XYLB	0.0023291754	0.002454257	0.003675827061088745	0.0022554628	0.0027046707583480703	-0.11689314	0.10428634	0
ACVR2B-AS1	0.0029711418	0.0042009014	0.006126378435147908	0.0022409228	0.002496619161552065	-0.87756157	1.5411816	0
ACVR2B	0.30333862	0.3406953	0.41449326098372136	0.2811988	0.2728596691979611	-0.27680206	13.548539	0
EXOG	0.076378256	0.08604582	0.12095221424820585	0.070616506	0.07885155518568605	-0.2847337	3.4604325	0
SCN5A	0.03421835	0.034131005	0.049011027481183266	0.034275856	0.03692915843129096	0.006091988	0.017706478	0
SCN10A	9.262294e-09	-3.0704541e-09	0.0	4.9112714e-09	0.0	0.000115223775	44.25141	0
AC116038.1	9.262294e-09	-3.0704541e-09	0.0	4.9112714e-09	0.0	0.000115223775	44.25141	0
SCN11A	0.006625804	0.006345466	0.009102047960791178	0.0067925793	0.0074898574846561945	0.09675938	0.14283033	0
WDR48	0.1725639	0.19012766	0.25958340626640997	0.16216038	0.16644127743680434	-0.22941627	5.366821	0
GORASP1	0.044116963	0.047820583	0.07106598984771574	0.041910015	0.045875377093519194	-0.18991217	1.1821656	0
TTC21A	0.009044655	0.011207047	0.014003150708909505	0.0077579413	0.008218038073442213	-0.5249989	1.3522896	0
CSRNP1	0.027408807	0.030317742	0.044810082268510416	0.025685731	0.028815146156246748	-0.23834012	1.1194032	0
AC092053.3	0.0013562109	0.0018980306	0.0014003150708909505	0.0010345695	0.0009362321855820243	-0.81643385	0.47548515	0
AC092053.2	0.00080129085	0.0010317682	0.0015753544547523193	0.00066422217	0.0007281805887860189	-0.5665144	0.37825915	0
AC092053.4	0.0061925557	0.0055862535	0.008401890425345704	0.006553263	0.006761676895870176	0.22658359	0.37635395	0
XIRP1	0.19943497	0.2202667	0.29144057412917906	0.18710676	0.19109539165713096	-0.23527376	6.4984326	0
AC092053.6	9.262294e-09	-3.0704541e-09	0.0	4.9112714e-09	0.0	0.000115223775	44.25141	0
AC092053.5	9.262294e-09	-3.0704541e-09	0.0	4.9112714e-09	0.0	0.000115223775	44.25141	0
CX3CR1	0.0052359556	0.005777256	0.009452126728513916	0.004914562	0.005513367315094143	-0.229019	0.37326255	0
AC104850.2	0.0008292325	0.0010422127	0.0014003150708909505	0.0007025894	0.0007281805887860189	-0.5090973	0.3230761	0
CCR8	9.262294e-09	-3.0704541e-09	0.0	4.9112714e-09	0.0	0.000115223775	44.25141	0
SLC25A38	0.10796368	0.12210087	0.17048835988097322	0.09955064	0.10454592738999272	-0.2943035	5.2281833	0
RPSA	2.434296	2.3871713	0.9424120427096097	2.4622953	0.960366170810361	0.044699945	9.030949	0
AC099332.2	0.0007781385	0.00049924635	0.0007001575354454753	0.0009438766	0.0008322063871840217	0.8007301	0.48113	0
AC099332.1	0.0022579487	0.0029938372	0.0038508664449501137	0.001821387	0.002080515967960054	-0.6872493	0.83606976	0
MOBP	0.00012613676	-3.0704541e-09	0.0	0.00020109484	0.00020805159679600541	1.5902623	0.7987492	0
AC092058.1	9.262294e-09	-3.0704541e-09	0.0	4.9112714e-09	0.0	0.000115223775	44.25141	0
MYRIP	0.0017505365	0.0022592093	0.0024505513740591634	0.001448901	0.0014563611775720378	-0.6070586	0.5072303	0
EIF1B-AS1	0.031353448	0.032195706	0.044985121652371785	0.03085953	0.03276812649537085	-0.060958903	0.19362365	0
EIF1B	1.3558472	1.3467543	0.8702958165587257	1.3612525	0.8071361697701029	0.0154468715	0.59136915	0
ENTPD3-AS1	0.0670614	0.067515664	0.09609662173989147	0.06677918	0.07032143971704982	-0.015800348	0.06879911	0
ENTPD3	0.00040972594	0.00011303445	0.00017503938386136881	0.00058606715	0.0009362321855820243	1.687263	1.4048457	0
RPL14	2.491854	2.4358585	0.9487134605286189	2.5251245	0.9665036929158431	0.05192217	13.844166	0
ZNF619	0.017137056	0.019833814	0.02940661648870996	0.015529593	0.01695620513887444	-0.35093758	1.3641926	0
ZNF620	0.08326807	0.098152936	0.14563276737265884	0.07440554	0.0805159679600541	-0.3991528	7.3737316	0
ZNF621	0.07012207	0.07649875	0.10922457552949413	0.06631671	0.07073754291064184	-0.20577455	1.8492101	0
AC122683.1	9.262294e-09	-3.0704541e-09	0.0	4.9112714e-09	0.0	0.000115223775	44.25141	0
AC099560.1	9.262294e-09	-3.0704541e-09	0.0	4.9112714e-09	0.0	0.000115223775	44.25141	0
AC099541.2	9.262294e-09	-3.0704541e-09	0.0	4.9112714e-09	0.0	0.000115223775	44.25141	0
AC099541.1	7.608097e-05	-3.0704541e-09	0.0	0.00012134466	0.00010402579839800271	1.1463388	0.49847755	0
AC009743.1	9.262294e-09	-3.0704541e-09	0.0	4.9112714e-09	0.0	0.000115223775	44.25141	0
CTNNB1	0.60539454	0.6464122	0.6555224925608262	0.58103526	0.4887132008738167	-0.15380357	10.294421	0
ULK4	0.03580697	0.04091304	0.06266409942237003	0.03277737	0.03620097784250494	-0.3189879	2.2854285	0
TRAK1	0.1266809	0.13620245	0.19061788902503063	0.12101297	0.1270154998439613	-0.17045812	2.3817837	0
CCK	0.00027652728	0.00024522954	0.00035007876772273763	0.00029510984	0.0003120773951940081	0.19469781	0.07322097	0
AC018358.1	9.262294e-09	-3.0704541e-09	0.0	4.9112714e-09	0.0	0.000115223775	44.25141	0
LYZL4	0.01902904	0.017030405	0.02783126203395764	0.020215856	0.022157495058774575	0.24604686	0.9364914	0
VIPR1	0.0015666953	0.0010367614	0.001750393838613688	0.0018820966	0.0019764901695620515	0.8020978	0.8230665	0
VIPR1-AS1	0.000109826586	0.00029479933	0.0005251181515841065	4.9112714e-09	0.0	-1.9810487	1.0733466	0
SEC22C	0.14559186	0.15403897	0.2149483633817609	0.14057675	0.14532404036200977	-0.13184766	1.768711	0
SS18L2	0.20721076	0.21762955	0.29214073166462456	0.20107	0.20461874544887132	-0.11412213	1.9511397	0
NKTR	0.5775976	0.617977	0.6026605986346928	0.5536224	0.46239467387912203	-0.15862368	8.810244	0
AC006059.1	0.021763181	0.022889562	0.02958165587257133	0.021095537	0.021845417663580568	-0.11721843	0.3180024	0
ZBTB47	0.08278033	0.09068692	0.12882898652196745	0.07806583	0.08311661292000416	-0.21594642	2.3540714	0
AC006059.5	0.0015051445	0.0011610909	0.001750393838613688	0.0017097769	0.0015603869759700407	0.5211396	0.44450602	0
KLHL40	6.0102633e-05	0.0001613014	0.00017503938386136881	4.9112714e-09	0.0	-1.3856441	0.4984533	0
HHATL	0.09078619	0.10599346	0.1358305618764222	0.081733845	0.0805159679600541	-0.37456617	6.140275	0
HHATL-AS1	0.00038022385	0.00033363633	0.0005251181515841065	0.00040787034	0.00041610319359201083	0.22797458	0.0996283	0
CCDC13	0.0032905436	0.0037280265	0.005076142131979695	0.003030946	0.0033288255487360866	-0.29000217	0.31576097	0
AC006059.4	0.0033790339	0.002518469	0.00437598459653422	0.0038908862	0.004265057734318111	0.6079856	1.0239799	0
CCDC13-AS1	9.262294e-09	-3.0704541e-09	0.0	4.9112714e-09	0.0	0.000115223775	44.25141	0
LINC02158	0.00046204246	0.00041314273	0.00017503938386136881	0.0004911271	0.00041610319359201083	0.2041081	0.057994373	0
HIGD1A	0.60133654	0.61750007	0.6252406791528093	0.59175074	0.498699677520025	-0.061439518	2.0341482	0
AC099329.1	0.00011732577	0.00021911689	0.00035007876772273763	5.6916957e-05	0.00010402579839800271	-1.0240837	0.46174398	0
ACKR2	0.049409233	0.047603503	0.07089095046385437	0.05047164	0.0537813377717674	0.0842334	0.4129185	0
AC099329.2	0.0009405057	0.0010747494	0.0015753544547523193	0.0008606674	0.0009362321855820243	-0.2902441	0.18088354	0
KRBOX1	0.00013207676	0.00029070128	0.0005251181515841065	3.7918267e-05	0.00010402579839800271	-1.5022525	0.8419974	0
CYP8B1	5.7181598e-05	0.00015345591	0.00017503938386136881	4.9112714e-09	0.0	-1.3416641	0.49856183	0
ZNF662	0.00020701194	0.00021225007	0.00035007876772273763	0.0002037404	0.00020805159679600541	-0.039863072	0.01417075	0
KRBOX1-AS1	9.262294e-09	-3.0704541e-09	0.0	4.9112714e-09	0.0	0.000115223775	44.25141	0
GASK1A	0.0002895285	0.0003148388	0.0005251181515841065	0.00027435503	0.0003120773951940081	-0.14814375	0.0603143	0
POMGNT2	0.065966256	0.06858536	0.1009977244880098	0.064395756	0.07063351711224383	-0.09079835	0.55463105	0
AC092042.1	9.262294e-09	-3.0704541e-09	0.0	4.9112714e-09	0.0	0.000115223775	44.25141	0
AC092042.4	4.05002e-05	0.0001086521	0.00017503938386136881	4.9112714e-09	0.0	-1.0610286	0.49855635	0
SNRK	0.057782337	0.062094662	0.0892700857692981	0.05520681	0.060022885675647564	-0.16933365	1.1696215	0
SNRK-AS1	0.0028039992	0.0033667486	0.005776299667425171	0.0024701639	0.0030167481535420784	-0.43172285	0.6083441	0
ANO10	0.059943974	0.06718957	0.10082268510414844	0.055622473	0.06085509206283158	-0.27212358	2.7342763	0
ABHD5	0.094922	0.10471263	0.15193418519166813	0.089089476	0.09705606990533652	-0.23286717	3.1678264	0
AC006055.1	9.262294e-09	-3.0704541e-09	0.0	4.9112714e-09	0.0	0.000115223775	44.25141	0
AC006058.2	9.262294e-09	-3.0704541e-09	0.0	4.9112714e-09	0.0	0.000115223775	44.25141	0
